EHAM,SKBO,05:21+02:00,21:42-05:00,0,false|EHAM,SEQM,05:21+02:00,11:15-05:00,340|SEQM,SKBO,19:55-05:00,21:42-05:00,360
EHAM,WMKK,08:25+02:00,10:06+08:00,1,false|EHAM,EKCH,08:25+02:00,10:12+02:00,340|EKCH,UMMS,11:30+02:00,15:50+03:00,320|UMMS,WMKK,20:40+03:00,10:06+08:00,300
EHAM,WMKK,08:25+02:00,10:06+08:00,1,false|EHAM,EKCH,08:25+02:00,10:12+02:00,340|EKCH,UMMS,12:15+02:00,16:35+03:00,320|UMMS,WMKK,20:40+03:00,10:06+08:00,300
EHAM,WMKK,08:25+02:00,07:36+08:00,1,false|EHAM,EKCH,08:25+02:00,10:12+02:00,340|EKCH,LDZA,11:31+02:00,14:57+02:00,360|LDZA,WMKK,17:33+02:00,07:36+08:00,340
EHAM,WMKK,08:25+02:00,11:40+08:00,1,false|EHAM,EKCH,08:25+02:00,10:12+02:00,340|EKCH,LDZA,11:31+02:00,14:57+02:00,360|LDZA,WMKK,21:37+02:00,11:40+08:00,340
EHAM,WMKK,15:00+02:00,17:38+08:00,1,false|EHAM,EKCH,15:00+02:00,17:47+02:00,300|EKCH,LBSF,21:53+02:00,02:57+03:00,360|LBSF,WMKK,05:49+03:00,17:38+08:00,320
EHAM,WMKK,15:00+02:00,20:14+08:00,1,false|EHAM,EKCH,15:00+02:00,17:47+02:00,300|EKCH,LBSF,21:53+02:00,02:57+03:00,360|LBSF,WMKK,08:25+03:00,20:14+08:00,340
EHAM,WMKK,15:00+02:00,01:16+08:00,2,false|EHAM,EKCH,15:00+02:00,17:47+02:00,300|EKCH,LBSF,21:53+02:00,02:57+03:00,360|LBSF,WMKK,13:27+03:00,01:16+08:00,320
EHAM,WMKK,15:00+02:00,07:33+08:00,2,false|EHAM,EKCH,15:00+02:00,17:47+02:00,300|EKCH,LBSF,21:53+02:00,02:57+03:00,360|LBSF,WMKK,19:44+03:00,07:33+08:00,340
EHAM,WMKK,15:00+02:00,18:02+08:00,1,false|EHAM,EKCH,15:00+02:00,17:47+02:00,300|EKCH,LDZA,21:23+02:00,00:49+02:00,300|LDZA,WMKK,04:59+02:00,18:02+08:00,300
EHAM,WMKK,15:00+02:00,20:29+08:00,1,false|EHAM,EKCH,15:00+02:00,17:47+02:00,300|EKCH,LDZA,21:23+02:00,00:49+02:00,300|LDZA,WMKK,06:26+02:00,20:29+08:00,360
EHAM,WMKK,15:00+02:00,07:36+08:00,2,false|EHAM,EKCH,15:00+02:00,17:47+02:00,300|EKCH,LDZA,21:23+02:00,00:49+02:00,300|LDZA,WMKK,17:33+02:00,07:36+08:00,340
EHAM,WMKK,15:00+02:00,11:40+08:00,2,false|EHAM,EKCH,15:00+02:00,17:47+02:00,300|EKCH,LDZA,21:23+02:00,00:49+02:00,300|LDZA,WMKK,21:37+02:00,11:40+08:00,340
EHAM,WMKK,22:22+02:00,05:36+08:00,2,false|EHAM,EKCH,22:22+02:00,00:09+02:00,300|EKCH,LATI,05:53+02:00,09:56+02:00,360|LATI,WMKK,16:02+02:00,05:36+08:00,320
EHAM,WMKK,22:22+02:00,09:14+08:00,2,false|EHAM,EKCH,22:22+02:00,00:09+02:00,300|EKCH,LATI,05:53+02:00,09:56+02:00,360|LATI,WMKK,20:40+02:00,09:14+08:00,300
EHAM,WMKK,22:22+02:00,05:36+08:00,2,false|EHAM,EKCH,22:22+02:00,00:09+02:00,300|EKCH,LATI,11:47+02:00,15:50+02:00,340|LATI,WMKK,16:02+02:00,05:36+08:00,320
EHAM,WMKK,22:22+02:00,09:14+08:00,2,false|EHAM,EKCH,22:22+02:00,00:09+02:00,300|EKCH,LATI,11:47+02:00,15:50+02:00,340|LATI,WMKK,20:40+02:00,09:14+08:00,300
EHAM,WMKK,22:22+02:00,10:06+08:00,2,false|EHAM,EKCH,22:22+02:00,00:09+02:00,300|EKCH,UMMS,11:30+02:00,15:50+03:00,320|UMMS,WMKK,20:40+03:00,10:06+08:00,300
EHAM,WMKK,22:22+02:00,10:06+08:00,2,false|EHAM,EKCH,22:22+02:00,00:09+02:00,300|EKCH,UMMS,12:15+02:00,16:35+03:00,320|UMMS,WMKK,20:40+03:00,10:06+08:00,300
EHAM,WMKK,22:22+02:00,01:16+08:00,2,false|EHAM,EKCH,22:22+02:00,00:09+02:00,300|EKCH,LBSF,05:02+02:00,10:06+03:00,300|LBSF,WMKK,13:27+03:00,01:16+08:00,320
EHAM,WMKK,22:22+02:00,07:33+08:00,2,false|EHAM,EKCH,22:22+02:00,00:09+02:00,300|EKCH,LBSF,05:02+02:00,10:06+03:00,300|LBSF,WMKK,19:44+03:00,07:33+08:00,340
EHAM,WMKK,22:22+02:00,07:36+08:00,2,false|EHAM,EKCH,22:22+02:00,00:09+02:00,300|EKCH,LDZA,06:04+02:00,09:30+02:00,340|LDZA,WMKK,17:33+02:00,07:36+08:00,340
EHAM,WMKK,22:22+02:00,11:40+08:00,2,false|EHAM,EKCH,22:22+02:00,00:09+02:00,300|EKCH,LDZA,06:04+02:00,09:30+02:00,340|LDZA,WMKK,21:37+02:00,11:40+08:00,340
EHAM,WMKK,22:22+02:00,07:36+08:00,2,false|EHAM,EKCH,22:22+02:00,00:09+02:00,300|EKCH,LDZA,11:31+02:00,14:57+02:00,360|LDZA,WMKK,17:33+02:00,07:36+08:00,340
EHAM,WMKK,22:22+02:00,11:40+08:00,2,false|EHAM,EKCH,22:22+02:00,00:09+02:00,300|EKCH,LDZA,11:31+02:00,14:57+02:00,360|LDZA,WMKK,21:37+02:00,11:40+08:00,340
EHAM,WSSS,05:21+02:00,01:14+08:00,2,false|EHAM,SEQM,05:21+02:00,11:15-05:00,340|SEQM,RPLL,11:47-05:00,14:22+08:00,360|RPLL,WSSS,22:24+08:00,01:14+08:00,360
EHAM,WSSS,05:21+02:00,01:14+08:00,2,false|EHAM,SEQM,05:21+02:00,11:15-05:00,340|SEQM,RPLL,16:03-05:00,19:38+08:00,360|RPLL,WSSS,22:24+08:00,01:14+08:00,360
EHAM,WSSS,05:21+02:00,07:04+08:00,1,false|EHAM,SEQM,05:21+02:00,11:15-05:00,340|SEQM,RPLL,23:03-05:00,02:38+08:00,300|RPLL,WSSS,04:14+08:00,07:04+08:00,340
EHAM,WSSS,05:21+02:00,01:14+08:00,2,false|EHAM,SEQM,05:21+02:00,11:15-05:00,340|SEQM,RPLL,23:03-05:00,02:38+08:00,300|RPLL,WSSS,22:24+08:00,01:14+08:00,360
EHAM,WSSS,13:36+02:00,10:35+08:00,2,false|EHAM,SEQM,13:36+02:00,19:30-05:00,320|SEQM,LATI,22:47-05:00,20:06+02:00,320|LATI,WSSS,21:53+02:00,10:35+08:00,300
EHAM,WSSS,13:36+02:00,12:15+08:00,1,false|EHAM,SEQM,13:36+02:00,19:30-05:00,320|SEQM,ZBAA,21:29-05:00,00:58+08:00,360|ZBAA,WSSS,05:48+08:00,12:15+08:00,320
EHAM,WSSS,13:36+02:00,19:12+08:00,1,false|EHAM,SEQM,13:36+02:00,19:30-05:00,320|SEQM,ZBAA,21:29-05:00,00:58+08:00,360|ZBAA,WSSS,12:45+08:00,19:12+08:00,320
EHAM,WSSS,13:36+02:00,01:40+08:00,2,false|EHAM,SEQM,13:36+02:00,19:30-05:00,320|SEQM,ZBAA,21:29-05:00,00:58+08:00,360|ZBAA,WSSS,18:13+08:00,01:40+08:00,320
EHAM,WSSS,13:36+02:00,03:20+08:00,1,false|EHAM,SEQM,13:36+02:00,19:30-05:00,320|SEQM,WMKK,21:31-05:00,00:49+08:00,300|WMKK,WSSS,01:12+08:00,03:20+08:00,320
EHAM,WSSS,13:36+02:00,11:36+08:00,1,false|EHAM,SEQM,13:36+02:00,19:30-05:00,320|SEQM,WMKK,21:31-05:00,00:49+08:00,300|WMKK,WSSS,09:28+08:00,11:36+08:00,340
EHAM,WSSS,13:36+02:00,15:02+08:00,1,false|EHAM,SEQM,13:36+02:00,19:30-05:00,320|SEQM,WMKK,21:31-05:00,00:49+08:00,300|WMKK,WSSS,13:54+08:00,15:02+08:00,340
EHAM,WSSS,13:36+02:00,22:59+08:00,1,false|EHAM,SEQM,13:36+02:00,19:30-05:00,320|SEQM,WMKK,21:31-05:00,00:49+08:00,300|WMKK,WSSS,20:51+08:00,22:59+08:00,300
EHAM,WSSS,13:36+02:00,07:04+08:00,1,false|EHAM,SEQM,13:36+02:00,19:30-05:00,320|SEQM,RPLL,23:03-05:00,02:38+08:00,300|RPLL,WSSS,04:14+08:00,07:04+08:00,340
EHAM,WSSS,13:36+02:00,01:14+08:00,2,false|EHAM,SEQM,13:36+02:00,19:30-05:00,320|SEQM,RPLL,23:03-05:00,02:38+08:00,300|RPLL,WSSS,22:24+08:00,01:14+08:00,360
EHAM,WSSS,00:51+02:00,12:53+08:00,1,false|EHAM,SVMI,00:51+02:00,05:37-04:00,360|SVMI,WSSS,12:15-04:00,12:53+08:00,320
EHAM,WSSS,14:02+02:00,10:44+08:00,2,false|EHAM,SVMI,14:02+02:00,19:48-04:00,360|SVMI,UMMS,19:59-04:00,15:47+03:00,320|UMMS,WSSS,20:10+03:00,10:44+08:00,340
EHAM,WSSS,23:58+02:00,12:53+08:00,2,false|EHAM,SVMI,23:58+02:00,04:44-04:00,340|SVMI,WSSS,12:15-04:00,12:53+08:00,320
EHAM,WSSS,00:47+02:00,19:59+08:00,1,false|EHAM,SBBR,00:47+02:00,08:00-03:00,300|SBBR,SLLP,14:06-03:00,17:56-04:00,300|SLLP,WSSS,18:58-04:00,19:59+08:00,320
EHAM,WSSS,00:47+02:00,06:34+08:00,1,false|EHAM,SBBR,00:47+02:00,08:00-03:00,300|SBBR,WSSS,09:23-03:00,06:34+08:00,300
EHAM,WSSS,00:47+02:00,09:17+08:00,1,false|EHAM,SBBR,00:47+02:00,08:00-03:00,300|SBBR,WSSS,12:06-03:00,09:17+08:00,320
EHAM,WSSS,00:47+02:00,18:46+08:00,1,false|EHAM,SBBR,00:47+02:00,08:00-03:00,300|SBBR,WSSS,21:35-03:00,18:46+08:00,320
EHAM,WSSS,01:42+02:00,18:46+08:00,1,false|EHAM,SLLP,01:42+02:00,09:34-04:00,360|SLLP,SBBR,12:27-04:00,17:17-03:00,360|SBBR,WSSS,21:35-03:00,18:46+08:00,320
EHAM,WSSS,01:42+02:00,22:25+08:00,1,false|EHAM,SLLP,01:42+02:00,09:34-04:00,360|SLLP,RJTT,23:55-04:00,02:47+09:00,340|RJTT,WSSS,17:39+09:00,22:25+08:00,320
EHAM,WSSS,01:42+02:00,14:42+08:00,1,false|EHAM,SLLP,01:42+02:00,09:34-04:00,360|SLLP,WSSS,13:41-04:00,14:42+08:00,320
EHAM,WSSS,01:42+02:00,19:59+08:00,1,false|EHAM,SLLP,01:42+02:00,09:34-04:00,360|SLLP,WSSS,18:58-04:00,19:59+08:00,320
EHAM,WSSS,01:42+02:00,01:14+08:00,2,false|EHAM,SLLP,01:42+02:00,09:34-04:00,360|SLLP,RPLL,11:20-04:00,12:09+08:00,320|RPLL,WSSS,22:24+08:00,01:14+08:00,360
EHAM,WSSS,01:42+02:00,01:14+08:00,2,false|EHAM,SLLP,01:42+02:00,09:34-04:00,360|SLLP,RPLL,17:06-04:00,18:55+08:00,360|RPLL,WSSS,22:24+08:00,01:14+08:00,360
EHAM,WSSS,11:38+02:00,10:35+08:00,2,false|EHAM,SLLP,11:38+02:00,19:30-04:00,300|SLLP,LATI,21:12-04:00,18:56+02:00,360|LATI,WSSS,21:53+02:00,10:35+08:00,300
EHAM,WSSS,11:38+02:00,22:25+08:00,1,false|EHAM,SLLP,11:38+02:00,19:30-04:00,300|SLLP,RJTT,23:55-04:00,02:47+09:00,340|RJTT,WSSS,17:39+09:00,22:25+08:00,320
EHAM,WSSS,11:38+02:00,03:20+08:00,1,false|EHAM,SLLP,11:38+02:00,19:30-04:00,300|SLLP,WMKK,23:03-04:00,00:06+08:00,300|WMKK,WSSS,01:12+08:00,03:20+08:00,320
EHAM,WSSS,11:38+02:00,11:36+08:00,1,false|EHAM,SLLP,11:38+02:00,19:30-04:00,300|SLLP,WMKK,23:03-04:00,00:06+08:00,300|WMKK,WSSS,09:28+08:00,11:36+08:00,340
EHAM,WSSS,11:38+02:00,15:02+08:00,1,false|EHAM,SLLP,11:38+02:00,19:30-04:00,300|SLLP,WMKK,23:03-04:00,00:06+08:00,300|WMKK,WSSS,13:54+08:00,15:02+08:00,340
EHAM,WSSS,11:38+02:00,22:59+08:00,1,false|EHAM,SLLP,11:38+02:00,19:30-04:00,300|SLLP,WMKK,23:03-04:00,00:06+08:00,300|WMKK,WSSS,20:51+08:00,22:59+08:00,300
EHAM,WSSS,12:43+02:00,10:35+08:00,2,false|EHAM,SLLP,12:43+02:00,20:35-04:00,340|SLLP,LATI,21:12-04:00,18:56+02:00,360|LATI,WSSS,21:53+02:00,10:35+08:00,300
EHAM,WSSS,12:43+02:00,11:39+08:00,2,false|EHAM,SLLP,12:43+02:00,20:35-04:00,340|SLLP,LDZA,23:56-04:00,20:31+02:00,340|LDZA,WSSS,21:27+02:00,11:39+08:00,300
EHAM,WSSS,12:43+02:00,22:25+08:00,1,false|EHAM,SLLP,12:43+02:00,20:35-04:00,340|SLLP,RJTT,23:55-04:00,02:47+09:00,340|RJTT,WSSS,17:39+09:00,22:25+08:00,320
EHAM,WSSS,12:43+02:00,03:20+08:00,1,false|EHAM,SLLP,12:43+02:00,20:35-04:00,340|SLLP,WMKK,23:03-04:00,00:06+08:00,300|WMKK,WSSS,01:12+08:00,03:20+08:00,320
EHAM,WSSS,12:43+02:00,11:36+08:00,1,false|EHAM,SLLP,12:43+02:00,20:35-04:00,340|SLLP,WMKK,23:03-04:00,00:06+08:00,300|WMKK,WSSS,09:28+08:00,11:36+08:00,340
EHAM,WSSS,12:43+02:00,15:02+08:00,1,false|EHAM,SLLP,12:43+02:00,20:35-04:00,340|SLLP,WMKK,23:03-04:00,00:06+08:00,300|WMKK,WSSS,13:54+08:00,15:02+08:00,340
EHAM,WSSS,12:43+02:00,22:59+08:00,1,false|EHAM,SLLP,12:43+02:00,20:35-04:00,340|SLLP,WMKK,23:03-04:00,00:06+08:00,300|WMKK,WSSS,20:51+08:00,22:59+08:00,300
EHAM,WSSS,23:15+02:00,18:46+08:00,2,false|EHAM,SLLP,23:15+02:00,07:07-04:00,320|SLLP,SBBR,12:27-04:00,17:17-03:00,360|SBBR,WSSS,21:35-03:00,18:46+08:00,320
EHAM,WSSS,03:04+02:00,02:43+08:00,1,false|EHAM,LATI,03:04+02:00,07:10+02:00,360|LATI,LBSF,10:06+02:00,13:32+03:00,300|LBSF,WSSS,14:46+03:00,02:43+08:00,320
EHAM,WSSS,03:04+02:00,07:37+08:00,1,false|EHAM,LATI,03:04+02:00,07:10+02:00,360|LATI,LDZA,11:52+02:00,13:30+02:00,360|LDZA,WSSS,17:25+02:00,07:37+08:00,300
EHAM,WSSS,03:04+02:00,11:39+08:00,1,false|EHAM,LATI,03:04+02:00,07:10+02:00,360|LATI,LDZA,11:52+02:00,13:30+02:00,360|LDZA,WSSS,21:27+02:00,11:39+08:00,300
EHAM,WSSS,03:04+02:00,07:37+08:00,1,false|EHAM,LATI,03:04+02:00,07:10+02:00,360|LATI,LDZA,12:58+02:00,14:36+02:00,300|LDZA,WSSS,17:25+02:00,07:37+08:00,300
EHAM,WSSS,03:04+02:00,11:39+08:00,1,false|EHAM,LATI,03:04+02:00,07:10+02:00,360|LATI,LDZA,12:58+02:00,14:36+02:00,300|LDZA,WSSS,21:27+02:00,11:39+08:00,300
EHAM,WSSS,03:04+02:00,22:25+08:00,1,false|EHAM,LATI,03:04+02:00,07:10+02:00,360|LATI,RJTT,17:51+02:00,03:55+09:00,300|RJTT,WSSS,17:39+09:00,22:25+08:00,320
EHAM,WSSS,03:04+02:00,04:51+08:00,1,false|EHAM,LATI,03:04+02:00,07:10+02:00,360|LATI,WSSS,15:09+02:00,04:51+08:00,340
EHAM,WSSS,03:04+02:00,10:35+08:00,1,false|EHAM,LATI,03:04+02:00,07:10+02:00,360|LATI,WSSS,21:53+02:00,10:35+08:00,300
EHAM,WSSS,08:11+02:00,07:37+08:00,1,false|EHAM,LATI,08:11+02:00,12:17+02:00,320|LATI,LDZA,12:58+02:00,14:36+02:00,300|LDZA,WSSS,17:25+02:00,07:37+08:00,300
EHAM,WSSS,08:11+02:00,11:39+08:00,1,false|EHAM,LATI,08:11+02:00,12:17+02:00,320|LATI,LDZA,12:58+02:00,14:36+02:00,300|LDZA,WSSS,21:27+02:00,11:39+08:00,300
EHAM,WSSS,08:11+02:00,22:25+08:00,1,false|EHAM,LATI,08:11+02:00,12:17+02:00,320|LATI,RJTT,17:51+02:00,03:55+09:00,300|RJTT,WSSS,17:39+09:00,22:25+08:00,320
EHAM,WSSS,08:11+02:00,11:36+08:00,1,false|EHAM,LATI,08:11+02:00,12:17+02:00,320|LATI,WMKK,16:02+02:00,05:36+08:00,320|WMKK,WSSS,09:28+08:00,11:36+08:00,340
EHAM,WSSS,08:11+02:00,15:02+08:00,1,false|EHAM,LATI,08:11+02:00,12:17+02:00,320|LATI,WMKK,16:02+02:00,05:36+08:00,320|WMKK,WSSS,13:54+08:00,15:02+08:00,340
EHAM,WSSS,08:11+02:00,22:59+08:00,1,false|EHAM,LATI,08:11+02:00,12:17+02:00,320|LATI,WMKK,16:02+02:00,05:36+08:00,320|WMKK,WSSS,20:51+08:00,22:59+08:00,300
EHAM,WSSS,08:11+02:00,11:36+08:00,1,false|EHAM,LATI,08:11+02:00,12:17+02:00,320|LATI,WMKK,20:40+02:00,09:14+08:00,300|WMKK,WSSS,09:28+08:00,11:36+08:00,340
EHAM,WSSS,08:11+02:00,15:02+08:00,1,false|EHAM,LATI,08:11+02:00,12:17+02:00,320|LATI,WMKK,20:40+02:00,09:14+08:00,300|WMKK,WSSS,13:54+08:00,15:02+08:00,340
EHAM,WSSS,08:11+02:00,22:59+08:00,1,false|EHAM,LATI,08:11+02:00,12:17+02:00,320|LATI,WMKK,20:40+02:00,09:14+08:00,300|WMKK,WSSS,20:51+08:00,22:59+08:00,300
EHAM,WSSS,08:11+02:00,04:51+08:00,1,false|EHAM,LATI,08:11+02:00,12:17+02:00,320|LATI,WSSS,15:09+02:00,04:51+08:00,340
EHAM,WSSS,08:11+02:00,10:35+08:00,1,false|EHAM,LATI,08:11+02:00,12:17+02:00,320|LATI,WSSS,21:53+02:00,10:35+08:00,300
EHAM,WSSS,12:00+02:00,02:29+08:00,2,false|EHAM,LATI,12:00+02:00,16:06+02:00,360|LATI,OMDB,23:37+02:00,07:21+04:00,320|OMDB,WSSS,14:33+04:00,02:29+08:00,360
EHAM,WSSS,12:00+02:00,09:06+08:00,2,false|EHAM,LATI,12:00+02:00,16:06+02:00,360|LATI,OMDB,23:37+02:00,07:21+04:00,320|OMDB,WSSS,21:10+04:00,09:06+08:00,320
EHAM,WSSS,12:00+02:00,22:25+08:00,1,false|EHAM,LATI,12:00+02:00,16:06+02:00,360|LATI,RJTT,17:51+02:00,03:55+09:00,300|RJTT,WSSS,17:39+09:00,22:25+08:00,320
EHAM,WSSS,12:00+02:00,11:36+08:00,1,false|EHAM,LATI,12:00+02:00,16:06+02:00,360|LATI,WMKK,20:40+02:00,09:14+08:00,300|WMKK,WSSS,09:28+08:00,11:36+08:00,340
EHAM,WSSS,12:00+02:00,15:02+08:00,1,false|EHAM,LATI,12:00+02:00,16:06+02:00,360|LATI,WMKK,20:40+02:00,09:14+08:00,300|WMKK,WSSS,13:54+08:00,15:02+08:00,340
EHAM,WSSS,12:00+02:00,22:59+08:00,1,false|EHAM,LATI,12:00+02:00,16:06+02:00,360|LATI,WMKK,20:40+02:00,09:14+08:00,300|WMKK,WSSS,20:51+08:00,22:59+08:00,300
EHAM,WSSS,12:00+02:00,10:35+08:00,1,false|EHAM,LATI,12:00+02:00,16:06+02:00,360|LATI,WSSS,21:53+02:00,10:35+08:00,300
EHAM,WSSS,21:18+02:00,10:44+08:00,2,false|EHAM,LATI,21:18+02:00,01:24+02:00,300|LATI,UMMS,05:36+02:00,09:28+03:00,360|UMMS,WSSS,20:10+03:00,10:44+08:00,340
EHAM,WSSS,21:18+02:00,02:43+08:00,2,false|EHAM,LATI,21:18+02:00,01:24+02:00,300|LATI,LBSF,03:53+02:00,06:19+03:00,360|LBSF,WSSS,14:46+03:00,02:43+08:00,320
EHAM,WSSS,21:18+02:00,02:43+08:00,2,false|EHAM,LATI,21:18+02:00,01:24+02:00,300|LATI,LBSF,10:06+02:00,13:32+03:00,300|LBSF,WSSS,14:46+03:00,02:43+08:00,320
EHAM,WSSS,21:18+02:00,19:18+08:00,1,false|EHAM,LATI,21:18+02:00,01:24+02:00,300|LATI,LDZA,02:37+02:00,04:15+02:00,360|LDZA,WSSS,05:06+02:00,19:18+08:00,320
EHAM,WSSS,21:18+02:00,01:55+08:00,2,false|EHAM,LATI,21:18+02:00,01:24+02:00,300|LATI,LDZA,02:37+02:00,04:15+02:00,360|LDZA,WSSS,11:43+02:00,01:55+08:00,360
EHAM,WSSS,21:18+02:00,07:37+08:00,2,false|EHAM,LATI,21:18+02:00,01:24+02:00,300|LATI,LDZA,02:37+02:00,04:15+02:00,360|LDZA,WSSS,17:25+02:00,07:37+08:00,300
EHAM,WSSS,21:18+02:00,11:39+08:00,2,false|EHAM,LATI,21:18+02:00,01:24+02:00,300|LATI,LDZA,02:37+02:00,04:15+02:00,360|LDZA,WSSS,21:27+02:00,11:39+08:00,300
EHAM,WSSS,21:18+02:00,07:37+08:00,2,false|EHAM,LATI,21:18+02:00,01:24+02:00,300|LATI,LDZA,11:52+02:00,13:30+02:00,360|LDZA,WSSS,17:25+02:00,07:37+08:00,300
EHAM,WSSS,21:18+02:00,11:39+08:00,2,false|EHAM,LATI,21:18+02:00,01:24+02:00,300|LATI,LDZA,11:52+02:00,13:30+02:00,360|LDZA,WSSS,21:27+02:00,11:39+08:00,300
EHAM,WSSS,21:18+02:00,07:37+08:00,2,false|EHAM,LATI,21:18+02:00,01:24+02:00,300|LATI,LDZA,12:58+02:00,14:36+02:00,300|LDZA,WSSS,17:25+02:00,07:37+08:00,300
EHAM,WSSS,21:18+02:00,11:39+08:00,2,false|EHAM,LATI,21:18+02:00,01:24+02:00,300|LATI,LDZA,12:58+02:00,14:36+02:00,300|LDZA,WSSS,21:27+02:00,11:39+08:00,300
EHAM,WSSS,21:18+02:00,22:59+08:00,1,false|EHAM,LATI,21:18+02:00,01:24+02:00,300|LATI,WMKK,02:41+02:00,15:15+08:00,300|WMKK,WSSS,20:51+08:00,22:59+08:00,300
EHAM,WSSS,21:18+02:00,19:53+08:00,1,false|EHAM,LATI,21:18+02:00,01:24+02:00,300|LATI,WSSS,06:11+02:00,19:53+08:00,360
EHAM,WSSS,21:18+02:00,04:51+08:00,2,false|EHAM,LATI,21:18+02:00,01:24+02:00,300|LATI,WSSS,15:09+02:00,04:51+08:00,340
EHAM,WSSS,21:18+02:00,10:35+08:00,2,false|EHAM,LATI,21:18+02:00,01:24+02:00,300|LATI,WSSS,21:53+02:00,10:35+08:00,300
EHAM,WSSS,03:06+02:00,18:46+08:00,1,false|EHAM,LOWW,03:06+02:00,06:18+02:00,360|LOWW,SBBR,08:29+02:00,16:15-03:00,340|SBBR,WSSS,21:35-03:00,18:46+08:00,320
EHAM,WSSS,03:06+02:00,19:59+08:00,1,false|EHAM,LOWW,03:06+02:00,06:18+02:00,360|LOWW,SLLP,07:30+02:00,16:11-04:00,320|SLLP,WSSS,18:58-04:00,19:59+08:00,320
EHAM,WSSS,03:06+02:00,04:51+08:00,1,false|EHAM,LOWW,03:06+02:00,06:18+02:00,360|LOWW,LATI,07:56+02:00,10:57+02:00,340|LATI,WSSS,15:09+02:00,04:51+08:00,340
EHAM,WSSS,03:06+02:00,10:35+08:00,1,false|EHAM,LOWW,03:06+02:00,06:18+02:00,360|LOWW,LATI,07:56+02:00,10:57+02:00,340|LATI,WSSS,21:53+02:00,10:35+08:00,300
EHAM,WSSS,03:06+02:00,10:35+08:00,1,false|EHAM,LOWW,03:06+02:00,06:18+02:00,360|LOWW,LATI,14:23+02:00,17:24+02:00,320|LATI,WSSS,21:53+02:00,10:35+08:00,300
EHAM,WSSS,03:06+02:00,07:37+08:00,1,false|EHAM,LOWW,03:06+02:00,06:18+02:00,360|LOWW,LDZA,11:21+02:00,13:46+02:00,300|LDZA,WSSS,17:25+02:00,07:37+08:00,300
EHAM,WSSS,03:06+02:00,11:39+08:00,1,false|EHAM,LOWW,03:06+02:00,06:18+02:00,360|LOWW,LDZA,11:21+02:00,13:46+02:00,300|LDZA,WSSS,21:27+02:00,11:39+08:00,300
EHAM,WSSS,03:06+02:00,11:39+08:00,1,false|EHAM,LOWW,03:06+02:00,06:18+02:00,360|LOWW,LDZA,17:41+02:00,19:06+02:00,320|LDZA,WSSS,21:27+02:00,11:39+08:00,300
EHAM,WSSS,11:31+02:00,19:53+08:00,1,false|EHAM,LOWW,11:31+02:00,14:43+02:00,360|LOWW,LATI,23:06+02:00,02:07+02:00,320|LATI,WSSS,06:11+02:00,19:53+08:00,360
EHAM,WSSS,11:31+02:00,04:51+08:00,2,false|EHAM,LOWW,11:31+02:00,14:43+02:00,360|LOWW,LATI,23:06+02:00,02:07+02:00,320|LATI,WSSS,15:09+02:00,04:51+08:00,340
EHAM,WSSS,11:31+02:00,10:35+08:00,2,false|EHAM,LOWW,11:31+02:00,14:43+02:00,360|LOWW,LATI,23:06+02:00,02:07+02:00,320|LATI,WSSS,21:53+02:00,10:35+08:00,300
EHAM,WSSS,11:31+02:00,11:39+08:00,1,false|EHAM,LOWW,11:31+02:00,14:43+02:00,360|LOWW,LDZA,17:41+02:00,19:06+02:00,320|LDZA,WSSS,21:27+02:00,11:39+08:00,300
EHAM,WSSS,22:53+02:00,09:17+08:00,2,false|EHAM,LOWW,22:53+02:00,01:05+02:00,320|LOWW,SBBR,02:19+02:00,10:05-03:00,300|SBBR,WSSS,12:06-03:00,09:17+08:00,320
EHAM,WSSS,22:53+02:00,18:46+08:00,2,false|EHAM,LOWW,22:53+02:00,01:05+02:00,320|LOWW,SBBR,02:19+02:00,10:05-03:00,300|SBBR,WSSS,21:35-03:00,18:46+08:00,320
EHAM,WSSS,22:53+02:00,18:46+08:00,2,false|EHAM,LOWW,22:53+02:00,01:05+02:00,320|LOWW,SBBR,08:29+02:00,16:15-03:00,340|SBBR,WSSS,21:35-03:00,18:46+08:00,320
EHAM,WSSS,22:53+02:00,19:53+08:00,1,false|EHAM,LOWW,22:53+02:00,01:05+02:00,320|LOWW,LATI,01:54+02:00,04:55+02:00,320|LATI,WSSS,06:11+02:00,19:53+08:00,360
EHAM,WSSS,22:53+02:00,04:51+08:00,2,false|EHAM,LOWW,22:53+02:00,01:05+02:00,320|LOWW,LATI,01:54+02:00,04:55+02:00,320|LATI,WSSS,15:09+02:00,04:51+08:00,340
EHAM,WSSS,22:53+02:00,10:35+08:00,2,false|EHAM,LOWW,22:53+02:00,01:05+02:00,320|LOWW,LATI,01:54+02:00,04:55+02:00,320|LATI,WSSS,21:53+02:00,10:35+08:00,300
EHAM,WSSS,22:53+02:00,04:51+08:00,2,false|EHAM,LOWW,22:53+02:00,01:05+02:00,320|LOWW,LATI,07:56+02:00,10:57+02:00,340|LATI,WSSS,15:09+02:00,04:51+08:00,340
EHAM,WSSS,22:53+02:00,10:35+08:00,2,false|EHAM,LOWW,22:53+02:00,01:05+02:00,320|LOWW,LATI,07:56+02:00,10:57+02:00,340|LATI,WSSS,21:53+02:00,10:35+08:00,300
