LKPR,SKBO,05:04+02:00,21:42-05:00,0,false|LKPR,SEQM,05:04+02:00,12:50-05:00,340|SEQM,SKBO,19:55-05:00,21:42-05:00,360
LKPR,WIII,08:50+02:00,14:19+07:00,1,false|LKPR,LBSF,08:50+02:00,12:15+03:00,360|LBSF,WSSS,14:46+03:00,02:43+08:00,320|WSSS,WIII,11:22+08:00,14:19+07:00,360
LKPR,WIII,08:50+02:00,19:17+07:00,1,false|LKPR,LBSF,08:50+02:00,12:15+03:00,360|LBSF,WSSS,14:46+03:00,02:43+08:00,320|WSSS,WIII,16:20+08:00,19:17+07:00,320
LKPR,WIII,08:50+02:00,06:46+07:00,1,false|LKPR,LBSF,08:50+02:00,12:15+03:00,360|LBSF,WIII,17:51+03:00,06:46+07:00,320
LKPR,WIII,08:50+02:00,10:22+07:00,1,false|LKPR,LBSF,08:50+02:00,12:15+03:00,360|LBSF,RPLL,13:57+03:00,00:05+08:00,360|RPLL,WIII,05:14+08:00,10:22+07:00,300
LKPR,WIII,08:50+02:00,15:50+07:00,1,false|LKPR,LBSF,08:50+02:00,12:15+03:00,360|LBSF,RPLL,13:57+03:00,00:05+08:00,360|RPLL,WIII,10:42+08:00,15:50+07:00,320
LKPR,WIII,08:50+02:00,22:33+07:00,1,false|LKPR,LBSF,08:50+02:00,12:15+03:00,360|LBSF,RPLL,13:57+03:00,00:05+08:00,360|RPLL,WIII,17:25+08:00,22:33+07:00,300
LKPR,WIII,08:50+02:00,23:38+07:00,1,false|LKPR,LBSF,08:50+02:00,12:15+03:00,360|LBSF,RPLL,13:57+03:00,00:05+08:00,360|RPLL,WIII,18:30+08:00,23:38+07:00,340
LKPR,WIII,08:50+02:00,15:50+07:00,1,false|LKPR,LBSF,08:50+02:00,12:15+03:00,360|LBSF,RPLL,18:39+03:00,05:47+08:00,360|RPLL,WIII,10:42+08:00,15:50+07:00,320
LKPR,WIII,08:50+02:00,22:33+07:00,1,false|LKPR,LBSF,08:50+02:00,12:15+03:00,360|LBSF,RPLL,18:39+03:00,05:47+08:00,360|RPLL,WIII,17:25+08:00,22:33+07:00,300
LKPR,WIII,08:50+02:00,23:38+07:00,1,false|LKPR,LBSF,08:50+02:00,12:15+03:00,360|LBSF,RPLL,18:39+03:00,05:47+08:00,360|RPLL,WIII,18:30+08:00,23:38+07:00,340
LKPR,WIII,23:24+02:00,16:00+07:00,2,false|LKPR,LBSF,23:24+02:00,03:49+03:00,320|LBSF,SEQM,09:07+03:00,16:50-05:00,300|SEQM,WIII,17:29-05:00,16:00+07:00,300
LKPR,WIII,23:24+02:00,19:29+07:00,2,false|LKPR,LBSF,23:24+02:00,03:49+03:00,320|LBSF,SEQM,09:07+03:00,16:50-05:00,300|SEQM,WIII,20:58-05:00,19:29+07:00,360
LKPR,WIII,23:24+02:00,20:11+07:00,2,false|LKPR,LBSF,23:24+02:00,03:49+03:00,320|LBSF,SVMI,09:28+03:00,15:01-04:00,340|SVMI,WIII,23:04-04:00,20:11+07:00,340
LKPR,WIII,23:24+02:00,20:11+07:00,2,false|LKPR,LBSF,23:24+02:00,03:49+03:00,320|LBSF,SVMI,13:14+03:00,19:47-04:00,320|SVMI,WIII,23:04-04:00,20:11+07:00,340
LKPR,WIII,23:24+02:00,20:17+07:00,2,false|LKPR,LBSF,23:24+02:00,03:49+03:00,320|LBSF,SLLP,13:53+03:00,22:03-04:00,300|SLLP,WIII,23:14-04:00,20:17+07:00,300
LKPR,WIII,23:24+02:00,22:21+07:00,1,false|LKPR,LBSF,23:24+02:00,03:49+03:00,320|LBSF,UMMS,04:56+03:00,07:32+03:00,360|UMMS,WIII,07:58+03:00,22:21+07:00,360
LKPR,WIII,23:24+02:00,05:35+07:00,2,false|LKPR,LBSF,23:24+02:00,03:49+03:00,320|LBSF,UMMS,04:56+03:00,07:32+03:00,360|UMMS,WIII,14:12+03:00,05:35+07:00,320
LKPR,WIII,23:24+02:00,10:50+07:00,2,false|LKPR,LBSF,23:24+02:00,03:49+03:00,320|LBSF,UMMS,04:56+03:00,07:32+03:00,360|UMMS,WIII,19:27+03:00,10:50+07:00,340
LKPR,WIII,23:24+02:00,05:35+07:00,2,false|LKPR,LBSF,23:24+02:00,03:49+03:00,320|LBSF,UMMS,08:39+03:00,11:15+03:00,300|UMMS,WIII,14:12+03:00,05:35+07:00,320
LKPR,WIII,23:24+02:00,10:50+07:00,2,false|LKPR,LBSF,23:24+02:00,03:49+03:00,320|LBSF,UMMS,08:39+03:00,11:15+03:00,300|UMMS,WIII,19:27+03:00,10:50+07:00,340
LKPR,WIII,23:24+02:00,04:59+07:00,2,false|LKPR,LBSF,23:24+02:00,03:49+03:00,320|LBSF,LDZA,11:21+03:00,12:10+02:00,340|LDZA,WIII,14:09+02:00,04:59+07:00,360
LKPR,WIII,23:24+02:00,07:25+07:00,2,false|LKPR,LBSF,23:24+02:00,03:49+03:00,320|LBSF,LDZA,11:21+03:00,12:10+02:00,340|LDZA,WIII,17:35+02:00,07:25+07:00,300
LKPR,WIII,23:24+02:00,13:12+07:00,2,false|LKPR,LBSF,23:24+02:00,03:49+03:00,320|LBSF,OMDB,06:25+03:00,13:48+04:00,340|OMDB,WIII,23:22+04:00,13:12+07:00,300
LKPR,WIII,23:24+02:00,13:12+07:00,2,false|LKPR,LBSF,23:24+02:00,03:49+03:00,320|LBSF,OMDB,11:13+03:00,18:36+04:00,300|OMDB,WIII,23:22+04:00,13:12+07:00,300
LKPR,WIII,23:24+02:00,05:25+07:00,2,false|LKPR,LBSF,23:24+02:00,03:49+03:00,320|LBSF,ZBAA,06:35+03:00,14:52+08:00,300|ZBAA,WIII,22:27+08:00,05:25+07:00,340
LKPR,WIII,23:24+02:00,05:25+07:00,2,false|LKPR,LBSF,23:24+02:00,03:49+03:00,320|LBSF,ZBAA,09:14+03:00,17:31+08:00,340|ZBAA,WIII,22:27+08:00,05:25+07:00,340
LKPR,WIII,23:24+02:00,00:48+07:00,2,false|LKPR,LBSF,23:24+02:00,03:49+03:00,320|LBSF,RJTT,05:21+03:00,14:49+09:00,340|RJTT,WIII,18:19+09:00,00:48+07:00,320
LKPR,WIII,23:24+02:00,00:48+07:00,2,false|LKPR,LBSF,23:24+02:00,03:49+03:00,320|LBSF,RJTT,09:38+03:00,18:06+09:00,360|RJTT,WIII,18:19+09:00,00:48+07:00,320
LKPR,WIII,23:24+02:00,02:25+07:00,2,false|LKPR,LBSF,23:24+02:00,03:49+03:00,320|LBSF,WMKK,05:49+03:00,17:38+08:00,320|WMKK,WIII,22:25+08:00,02:25+07:00,340
LKPR,WIII,23:24+02:00,02:25+07:00,2,false|LKPR,LBSF,23:24+02:00,03:49+03:00,320|LBSF,WMKK,08:25+03:00,20:14+08:00,340|WMKK,WIII,22:25+08:00,02:25+07:00,340
LKPR,WIII,23:24+02:00,00:35+07:00,2,false|LKPR,LBSF,23:24+02:00,03:49+03:00,320|LBSF,WIII,11:40+03:00,00:35+07:00,340
LKPR,WIII,23:24+02:00,06:46+07:00,2,false|LKPR,LBSF,23:24+02:00,03:49+03:00,320|LBSF,WIII,17:51+03:00,06:46+07:00,320
LKPR,WIII,08:04+02:00,19:29+07:00,1,false|LKPR,LDZA,08:04+02:00,10:47+02:00,320|LDZA,SEQM,13:47+02:00,20:46-05:00,300|SEQM,WIII,20:58-05:00,19:29+07:00,360
LKPR,WIII,08:04+02:00,14:26+07:00,1,false|LKPR,LDZA,08:04+02:00,10:47+02:00,320|LDZA,SBBR,12:12+02:00,20:46-03:00,340|SBBR,WIII,21:12-03:00,14:26+07:00,360
LKPR,WIII,08:04+02:00,05:25+07:00,1,false|LKPR,LDZA,08:04+02:00,10:47+02:00,320|LDZA,ZBAA,10:54+02:00,18:46+08:00,300|ZBAA,WIII,22:27+08:00,05:25+07:00,340
LKPR,WIII,08:04+02:00,05:25+07:00,1,false|LKPR,LDZA,08:04+02:00,10:47+02:00,320|LDZA,ZBAA,12:45+02:00,20:37+08:00,360|ZBAA,WIII,22:27+08:00,05:25+07:00,340
LKPR,WIII,08:04+02:00,17:01+07:00,1,false|LKPR,LDZA,08:04+02:00,10:47+02:00,320|LDZA,ZBAA,21:38+02:00,05:30+08:00,320|ZBAA,WIII,10:03+08:00,17:01+07:00,320
LKPR,WIII,08:04+02:00,21:08+07:00,1,false|LKPR,LDZA,08:04+02:00,10:47+02:00,320|LDZA,ZBAA,21:38+02:00,05:30+08:00,320|ZBAA,WIII,14:10+08:00,21:08+07:00,320
LKPR,WIII,08:04+02:00,05:25+07:00,2,false|LKPR,LDZA,08:04+02:00,10:47+02:00,320|LDZA,ZBAA,21:38+02:00,05:30+08:00,320|ZBAA,WIII,22:27+08:00,05:25+07:00,340
LKPR,WIII,08:04+02:00,18:31+07:00,1,false|LKPR,LDZA,08:04+02:00,10:47+02:00,320|LDZA,RJTT,23:31+02:00,09:57+09:00,340|RJTT,WIII,12:02+09:00,18:31+07:00,300
LKPR,WIII,08:04+02:00,00:48+07:00,2,false|LKPR,LDZA,08:04+02:00,10:47+02:00,320|LDZA,RJTT,23:31+02:00,09:57+09:00,340|RJTT,WIII,18:19+09:00,00:48+07:00,320
LKPR,WIII,08:04+02:00,13:44+07:00,1,false|LKPR,LDZA,08:04+02:00,10:47+02:00,320|LDZA,WMKK,17:33+02:00,07:36+08:00,340|WMKK,WIII,09:44+08:00,13:44+07:00,340
LKPR,WIII,08:04+02:00,20:06+07:00,1,false|LKPR,LDZA,08:04+02:00,10:47+02:00,320|LDZA,WMKK,17:33+02:00,07:36+08:00,340|WMKK,WIII,16:06+08:00,20:06+07:00,300
LKPR,WIII,08:04+02:00,02:25+07:00,2,false|LKPR,LDZA,08:04+02:00,10:47+02:00,320|LDZA,WMKK,17:33+02:00,07:36+08:00,340|WMKK,WIII,22:25+08:00,02:25+07:00,340
LKPR,WIII,08:04+02:00,20:06+07:00,1,false|LKPR,LDZA,08:04+02:00,10:47+02:00,320|LDZA,WMKK,21:37+02:00,11:40+08:00,340|WMKK,WIII,16:06+08:00,20:06+07:00,300
LKPR,WIII,08:04+02:00,02:25+07:00,2,false|LKPR,LDZA,08:04+02:00,10:47+02:00,320|LDZA,WMKK,21:37+02:00,11:40+08:00,340|WMKK,WIII,22:25+08:00,02:25+07:00,340
LKPR,WIII,08:04+02:00,08:18+07:00,1,false|LKPR,LDZA,08:04+02:00,10:47+02:00,320|LDZA,WSSS,11:43+02:00,01:55+08:00,360|WSSS,WIII,05:21+08:00,08:18+07:00,340
LKPR,WIII,08:04+02:00,14:19+07:00,1,false|LKPR,LDZA,08:04+02:00,10:47+02:00,320|LDZA,WSSS,11:43+02:00,01:55+08:00,360|WSSS,WIII,11:22+08:00,14:19+07:00,360
LKPR,WIII,08:04+02:00,19:17+07:00,1,false|LKPR,LDZA,08:04+02:00,10:47+02:00,320|LDZA,WSSS,11:43+02:00,01:55+08:00,360|WSSS,WIII,16:20+08:00,19:17+07:00,320
LKPR,WIII,08:04+02:00,14:19+07:00,1,false|LKPR,LDZA,08:04+02:00,10:47+02:00,320|LDZA,WSSS,17:25+02:00,07:37+08:00,300|WSSS,WIII,11:22+08:00,14:19+07:00,360
LKPR,WIII,08:04+02:00,19:17+07:00,1,false|LKPR,LDZA,08:04+02:00,10:47+02:00,320|LDZA,WSSS,17:25+02:00,07:37+08:00,300|WSSS,WIII,16:20+08:00,19:17+07:00,320
LKPR,WIII,08:04+02:00,19:17+07:00,1,false|LKPR,LDZA,08:04+02:00,10:47+02:00,320|LDZA,WSSS,21:27+02:00,11:39+08:00,300|WSSS,WIII,16:20+08:00,19:17+07:00,320
LKPR,WIII,08:04+02:00,04:59+07:00,1,false|LKPR,LDZA,08:04+02:00,10:47+02:00,320|LDZA,WIII,14:09+02:00,04:59+07:00,360
LKPR,WIII,08:04+02:00,07:25+07:00,1,false|LKPR,LDZA,08:04+02:00,10:47+02:00,320|LDZA,WIII,17:35+02:00,07:25+07:00,300
LKPR,WIII,08:04+02:00,10:22+07:00,1,false|LKPR,LDZA,08:04+02:00,10:47+02:00,320|LDZA,RPLL,12:24+02:00,00:45+08:00,340|RPLL,WIII,05:14+08:00,10:22+07:00,300
LKPR,WIII,08:04+02:00,15:50+07:00,1,false|LKPR,LDZA,08:04+02:00,10:47+02:00,320|LDZA,RPLL,12:24+02:00,00:45+08:00,340|RPLL,WIII,10:42+08:00,15:50+07:00,320
LKPR,WIII,08:04+02:00,22:33+07:00,1,false|LKPR,LDZA,08:04+02:00,10:47+02:00,320|LDZA,RPLL,12:24+02:00,00:45+08:00,340|RPLL,WIII,17:25+08:00,22:33+07:00,300
LKPR,WIII,08:04+02:00,23:38+07:00,1,false|LKPR,LDZA,08:04+02:00,10:47+02:00,320|LDZA,RPLL,12:24+02:00,00:45+08:00,340|RPLL,WIII,18:30+08:00,23:38+07:00,340
LKPR,WIII,08:04+02:00,15:50+07:00,1,false|LKPR,LDZA,08:04+02:00,10:47+02:00,320|LDZA,RPLL,17:55+02:00,05:16+08:00,360|RPLL,WIII,10:42+08:00,15:50+07:00,320
LKPR,WIII,08:04+02:00,22:33+07:00,1,false|LKPR,LDZA,08:04+02:00,10:47+02:00,320|LDZA,RPLL,17:55+02:00,05:16+08:00,360|RPLL,WIII,17:25+08:00,22:33+07:00,300
LKPR,WIII,08:04+02:00,23:38+07:00,1,false|LKPR,LDZA,08:04+02:00,10:47+02:00,320|LDZA,RPLL,17:55+02:00,05:16+08:00,360|RPLL,WIII,18:30+08:00,23:38+07:00,340
LKPR,WIII,17:59+02:00,18:29+07:00,1,false|LKPR,LDZA,17:59+02:00,19:42+02:00,300|LDZA,UMMS,20:41+02:00,00:14+03:00,320|UMMS,WIII,03:06+03:00,18:29+07:00,360
LKPR,WIII,17:59+02:00,22:21+07:00,1,false|LKPR,LDZA,17:59+02:00,19:42+02:00,300|LDZA,UMMS,20:41+02:00,00:14+03:00,320|UMMS,WIII,07:58+03:00,22:21+07:00,360
LKPR,WIII,17:59+02:00,05:35+07:00,2,false|LKPR,LDZA,17:59+02:00,19:42+02:00,300|LDZA,UMMS,20:41+02:00,00:14+03:00,320|UMMS,WIII,14:12+03:00,05:35+07:00,320
LKPR,WIII,17:59+02:00,10:50+07:00,2,false|LKPR,LDZA,17:59+02:00,19:42+02:00,300|LDZA,UMMS,20:41+02:00,00:14+03:00,320|UMMS,WIII,19:27+03:00,10:50+07:00,340
LKPR,WIII,17:59+02:00,03:27+07:00,2,false|LKPR,LDZA,17:59+02:00,19:42+02:00,300|LDZA,OMDB,22:35+02:00,07:47+04:00,340|OMDB,WIII,13:37+04:00,03:27+07:00,320
LKPR,WIII,17:59+02:00,13:12+07:00,2,false|LKPR,LDZA,17:59+02:00,19:42+02:00,300|LDZA,OMDB,22:35+02:00,07:47+04:00,340|OMDB,WIII,23:22+04:00,13:12+07:00,300
LKPR,WIII,17:59+02:00,17:01+07:00,1,false|LKPR,LDZA,17:59+02:00,19:42+02:00,300|LDZA,ZBAA,21:38+02:00,05:30+08:00,320|ZBAA,WIII,10:03+08:00,17:01+07:00,320
LKPR,WIII,17:59+02:00,21:08+07:00,1,false|LKPR,LDZA,17:59+02:00,19:42+02:00,300|LDZA,ZBAA,21:38+02:00,05:30+08:00,320|ZBAA,WIII,14:10+08:00,21:08+07:00,320
LKPR,WIII,17:59+02:00,05:25+07:00,2,false|LKPR,LDZA,17:59+02:00,19:42+02:00,300|LDZA,ZBAA,21:38+02:00,05:30+08:00,320|ZBAA,WIII,22:27+08:00,05:25+07:00,340
LKPR,WIII,17:59+02:00,18:31+07:00,1,false|LKPR,LDZA,17:59+02:00,19:42+02:00,300|LDZA,RJTT,23:31+02:00,09:57+09:00,340|RJTT,WIII,12:02+09:00,18:31+07:00,300
LKPR,WIII,17:59+02:00,00:48+07:00,2,false|LKPR,LDZA,17:59+02:00,19:42+02:00,300|LDZA,RJTT,23:31+02:00,09:57+09:00,340|RJTT,WIII,18:19+09:00,00:48+07:00,320
LKPR,WIII,17:59+02:00,20:06+07:00,1,false|LKPR,LDZA,17:59+02:00,19:42+02:00,300|LDZA,WMKK,21:37+02:00,11:40+08:00,340|WMKK,WIII,16:06+08:00,20:06+07:00,300
LKPR,WIII,17:59+02:00,02:25+07:00,2,false|LKPR,LDZA,17:59+02:00,19:42+02:00,300|LDZA,WMKK,21:37+02:00,11:40+08:00,340|WMKK,WIII,22:25+08:00,02:25+07:00,340
LKPR,WIII,17:59+02:00,19:17+07:00,1,false|LKPR,LDZA,17:59+02:00,19:42+02:00,300|LDZA,WSSS,21:27+02:00,11:39+08:00,300|WSSS,WIII,16:20+08:00,19:17+07:00,320
LKPR,WIII,01:48+02:00,16:00+07:00,1,false|LKPR,EKCH,01:48+02:00,03:31+02:00,340|EKCH,SEQM,06:25+02:00,13:00-05:00,360|SEQM,WIII,17:29-05:00,16:00+07:00,300
LKPR,WIII,01:48+02:00,19:29+07:00,1,false|LKPR,EKCH,01:48+02:00,03:31+02:00,340|EKCH,SEQM,06:25+02:00,13:00-05:00,360|SEQM,WIII,20:58-05:00,19:29+07:00,360
LKPR,WIII,01:48+02:00,11:26+07:00,1,false|LKPR,EKCH,01:48+02:00,03:31+02:00,340|EKCH,SVMI,06:22+02:00,12:51-04:00,360|SVMI,WIII,14:19-04:00,11:26+07:00,340
LKPR,WIII,01:48+02:00,20:11+07:00,1,false|LKPR,EKCH,01:48+02:00,03:31+02:00,340|EKCH,SVMI,06:22+02:00,12:51-04:00,360|SVMI,WIII,23:04-04:00,20:11+07:00,340
LKPR,WIII,01:48+02:00,20:11+07:00,1,false|LKPR,EKCH,01:48+02:00,03:31+02:00,340|EKCH,SVMI,08:50+02:00,14:19-04:00,320|SVMI,WIII,23:04-04:00,20:11+07:00,340
LKPR,WIII,01:48+02:00,14:26+07:00,1,false|LKPR,EKCH,01:48+02:00,03:31+02:00,340|EKCH,SBBR,04:35+02:00,13:35-03:00,360|SBBR,WIII,21:12-03:00,14:26+07:00,360
LKPR,WIII,01:48+02:00,20:17+07:00,1,false|LKPR,EKCH,01:48+02:00,03:31+02:00,340|EKCH,SLLP,10:19+02:00,19:57-04:00,360|SLLP,WIII,23:14-04:00,20:17+07:00,300
LKPR,WIII,01:48+02:00,10:50+07:00,1,false|LKPR,EKCH,01:48+02:00,03:31+02:00,340|EKCH,UMMS,11:30+02:00,15:50+03:00,320|UMMS,WIII,19:27+03:00,10:50+07:00,340
LKPR,WIII,01:48+02:00,10:50+07:00,1,false|LKPR,EKCH,01:48+02:00,03:31+02:00,340|EKCH,UMMS,12:15+02:00,16:35+03:00,320|UMMS,WIII,19:27+03:00,10:50+07:00,340
LKPR,WIII,01:48+02:00,00:35+07:00,1,false|LKPR,EKCH,01:48+02:00,03:31+02:00,340|EKCH,LBSF,05:02+02:00,10:06+03:00,300|LBSF,WIII,11:40+03:00,00:35+07:00,340
LKPR,WIII,01:48+02:00,06:46+07:00,1,false|LKPR,EKCH,01:48+02:00,03:31+02:00,340|EKCH,LBSF,05:02+02:00,10:06+03:00,300|LBSF,WIII,17:51+03:00,06:46+07:00,320
LKPR,WIII,01:48+02:00,04:59+07:00,1,false|LKPR,EKCH,01:48+02:00,03:31+02:00,340|EKCH,LDZA,06:04+02:00,09:30+02:00,340|LDZA,WIII,14:09+02:00,04:59+07:00,360
LKPR,WIII,01:48+02:00,07:25+07:00,1,false|LKPR,EKCH,01:48+02:00,03:31+02:00,340|EKCH,LDZA,06:04+02:00,09:30+02:00,340|LDZA,WIII,17:35+02:00,07:25+07:00,300
LKPR,WIII,01:48+02:00,07:25+07:00,1,false|LKPR,EKCH,01:48+02:00,03:31+02:00,340|EKCH,LDZA,11:31+02:00,14:57+02:00,360|LDZA,WIII,17:35+02:00,07:25+07:00,300
LKPR,WIII,09:06+02:00,10:50+07:00,1,false|LKPR,EKCH,09:06+02:00,11:49+02:00,340|EKCH,UMMS,12:15+02:00,16:35+03:00,320|UMMS,WIII,19:27+03:00,10:50+07:00,340
LKPR,WIII,09:06+02:00,00:35+07:00,2,false|LKPR,EKCH,09:06+02:00,11:49+02:00,340|EKCH,LBSF,21:53+02:00,02:57+03:00,360|LBSF,WIII,11:40+03:00,00:35+07:00,340
LKPR,WIII,09:06+02:00,06:46+07:00,2,false|LKPR,EKCH,09:06+02:00,11:49+02:00,340|EKCH,LBSF,21:53+02:00,02:57+03:00,360|LBSF,WIII,17:51+03:00,06:46+07:00,320
LKPR,WIII,16:06+02:00,00:35+07:00,2,false|LKPR,EKCH,16:06+02:00,18:49+02:00,340|EKCH,LBSF,21:53+02:00,02:57+03:00,360|LBSF,WIII,11:40+03:00,00:35+07:00,340
LKPR,WIII,16:06+02:00,06:46+07:00,2,false|LKPR,EKCH,16:06+02:00,18:49+02:00,340|EKCH,LBSF,21:53+02:00,02:57+03:00,360|LBSF,WIII,17:51+03:00,06:46+07:00,320
LKPR,WIII,16:06+02:00,18:43+07:00,1,false|LKPR,EKCH,16:06+02:00,18:49+02:00,340|EKCH,LDZA,21:23+02:00,00:49+02:00,300|LDZA,WIII,04:53+02:00,18:43+07:00,360
LKPR,WIII,16:06+02:00,04:59+07:00,2,false|LKPR,EKCH,16:06+02:00,18:49+02:00,340|EKCH,LDZA,21:23+02:00,00:49+02:00,300|LDZA,WIII,14:09+02:00,04:59+07:00,360
LKPR,WIII,16:06+02:00,07:25+07:00,2,false|LKPR,EKCH,16:06+02:00,18:49+02:00,340|EKCH,LDZA,21:23+02:00,00:49+02:00,300|LDZA,WIII,17:35+02:00,07:25+07:00,300
LKPR,WIII,18:18+02:00,00:35+07:00,2,false|LKPR,EKCH,18:18+02:00,20:01+02:00,300|EKCH,LBSF,21:53+02:00,02:57+03:00,360|LBSF,WIII,11:40+03:00,00:35+07:00,340
LKPR,WIII,18:18+02:00,06:46+07:00,2,false|LKPR,EKCH,18:18+02:00,20:01+02:00,300|EKCH,LBSF,21:53+02:00,02:57+03:00,360|LBSF,WIII,17:51+03:00,06:46+07:00,320
LKPR,WIII,18:18+02:00,18:43+07:00,1,false|LKPR,EKCH,18:18+02:00,20:01+02:00,300|EKCH,LDZA,21:23+02:00,00:49+02:00,300|LDZA,WIII,04:53+02:00,18:43+07:00,360
LKPR,WIII,18:18+02:00,04:59+07:00,2,false|LKPR,EKCH,18:18+02:00,20:01+02:00,300|EKCH,LDZA,21:23+02:00,00:49+02:00,300|LDZA,WIII,14:09+02:00,04:59+07:00,360
LKPR,WIII,18:18+02:00,07:25+07:00,2,false|LKPR,EKCH,18:18+02:00,20:01+02:00,300|EKCH,LDZA,21:23+02:00,00:49+02:00,300|LDZA,WIII,17:35+02:00,07:25+07:00,300
LKPR,WIII,01:55+02:00,16:00+07:00,1,false|LKPR,EHAM,01:55+02:00,03:50+02:00,320|EHAM,SEQM,05:21+02:00,11:15-05:00,340|SEQM,WIII,17:29-05:00,16:00+07:00,300
LKPR,WIII,01:55+02:00,19:29+07:00,1,false|LKPR,EHAM,01:55+02:00,03:50+02:00,320|EHAM,SEQM,05:21+02:00,11:15-05:00,340|SEQM,WIII,20:58-05:00,19:29+07:00,360
LKPR,WIII,01:55+02:00,19:29+07:00,1,false|LKPR,EHAM,01:55+02:00,03:50+02:00,320|EHAM,SEQM,13:36+02:00,19:30-05:00,320|SEQM,WIII,20:58-05:00,19:29+07:00,360
LKPR,WIII,01:55+02:00,20:11+07:00,1,false|LKPR,EHAM,01:55+02:00,03:50+02:00,320|EHAM,SVMI,14:02+02:00,19:48-04:00,360|SVMI,WIII,23:04-04:00,20:11+07:00,340
LKPR,WIII,01:55+02:00,20:17+07:00,1,false|LKPR,EHAM,01:55+02:00,03:50+02:00,320|EHAM,SLLP,11:38+02:00,19:30-04:00,300|SLLP,WIII,23:14-04:00,20:17+07:00,300
LKPR,WIII,01:55+02:00,20:17+07:00,1,false|LKPR,EHAM,01:55+02:00,03:50+02:00,320|EHAM,SLLP,12:43+02:00,20:35-04:00,340|SLLP,WIII,23:14-04:00,20:17+07:00,300
LKPR,WIII,01:55+02:00,06:46+07:00,1,false|LKPR,EHAM,01:55+02:00,03:50+02:00,320|EHAM,LBSF,11:19+02:00,16:35+03:00,320|LBSF,WIII,17:51+03:00,06:46+07:00,320
LKPR,WIII,01:55+02:00,04:59+07:00,1,false|LKPR,EHAM,01:55+02:00,03:50+02:00,320|EHAM,LDZA,08:12+02:00,11:40+02:00,320|LDZA,WIII,14:09+02:00,04:59+07:00,360
LKPR,WIII,01:55+02:00,07:25+07:00,1,false|LKPR,EHAM,01:55+02:00,03:50+02:00,320|EHAM,LDZA,08:12+02:00,11:40+02:00,320|LDZA,WIII,17:35+02:00,07:25+07:00,300
LKPR,WIII,07:36+02:00,19:29+07:00,1,false|LKPR,EHAM,07:36+02:00,09:31+02:00,340|EHAM,SEQM,13:36+02:00,19:30-05:00,320|SEQM,WIII,20:58-05:00,19:29+07:00,360
LKPR,WIII,07:36+02:00,20:11+07:00,1,false|LKPR,EHAM,07:36+02:00,09:31+02:00,340|EHAM,SVMI,14:02+02:00,19:48-04:00,360|SVMI,WIII,23:04-04:00,20:11+07:00,340
LKPR,WIII,07:36+02:00,20:17+07:00,1,false|LKPR,EHAM,07:36+02:00,09:31+02:00,340|EHAM,SLLP,11:38+02:00,19:30-04:00,300|SLLP,WIII,23:14-04:00,20:17+07:00,300
LKPR,WIII,07:36+02:00,20:17+07:00,1,false|LKPR,EHAM,07:36+02:00,09:31+02:00,340|EHAM,SLLP,12:43+02:00,20:35-04:00,340|SLLP,WIII,23:14-04:00,20:17+07:00,300
LKPR,WIII,07:36+02:00,06:46+07:00,1,false|LKPR,EHAM,07:36+02:00,09:31+02:00,340|EHAM,LBSF,11:19+02:00,16:35+03:00,320|LBSF,WIII,17:51+03:00,06:46+07:00,320
LKPR,WIII,16:44+02:00,18:29+07:00,1,false|LKPR,EHAM,16:44+02:00,18:39+02:00,340|EHAM,UMMS,19:54+02:00,00:56+03:00,320|UMMS,WIII,03:06+03:00,18:29+07:00,360
LKPR,WIII,16:44+02:00,22:21+07:00,1,false|LKPR,EHAM,16:44+02:00,18:39+02:00,340|EHAM,UMMS,19:54+02:00,00:56+03:00,320|UMMS,WIII,07:58+03:00,22:21+07:00,360
LKPR,WIII,16:44+02:00,05:35+07:00,2,false|LKPR,EHAM,16:44+02:00,18:39+02:00,340|EHAM,UMMS,19:54+02:00,00:56+03:00,320|UMMS,WIII,14:12+03:00,05:35+07:00,320
LKPR,WIII,16:44+02:00,10:50+07:00,2,false|LKPR,EHAM,16:44+02:00,18:39+02:00,340|EHAM,UMMS,19:54+02:00,00:56+03:00,320|UMMS,WIII,19:27+03:00,10:50+07:00,340
LKPR,WIII,16:44+02:00,18:43+07:00,1,false|LKPR,EHAM,16:44+02:00,18:39+02:00,340|EHAM,LDZA,23:56+02:00,02:24+02:00,340|LDZA,WIII,04:53+02:00,18:43+07:00,360
LKPR,WIII,16:44+02:00,04:59+07:00,2,false|LKPR,EHAM,16:44+02:00,18:39+02:00,340|EHAM,LDZA,23:56+02:00,02:24+02:00,340|LDZA,WIII,14:09+02:00,04:59+07:00,360
LKPR,WIII,16:44+02:00,07:25+07:00,2,false|LKPR,EHAM,16:44+02:00,18:39+02:00,340|EHAM,LDZA,23:56+02:00,02:24+02:00,340|LDZA,WIII,17:35+02:00,07:25+07:00,300
LKPR,WIII,20:16+02:00,18:43+07:00,1,false|LKPR,EHAM,20:16+02:00,22:11+02:00,340|EHAM,LDZA,23:56+02:00,02:24+02:00,340|LDZA,WIII,04:53+02:00,18:43+07:00,360
LKPR,WIII,20:16+02:00,04:59+07:00,2,false|LKPR,EHAM,20:16+02:00,22:11+02:00,340|EHAM,LDZA,23:56+02:00,02:24+02:00,340|LDZA,WIII,14:09+02:00,04:59+07:00,360
