UMMS,SKBO,03:40+03:00,21:42-05:00,0,false|148,UMMS,SEQM,03:40+03:00,10:35-05:00,340|6,SEQM,SKBO,19:55-05:00,21:42-05:00,360
UMMS,OMDB,16:56+03:00,07:14+04:00,1,false|1173,UMMS,ZBAA,16:56+03:00,01:22+08:00,340|1484,ZBAA,RKSI,02:57+08:00,05:23+09:00,340|1475,RKSI,OMDB,05:52+09:00,07:14+04:00,300
UMMS,OMDB,16:56+03:00,09:17+04:00,1,false|1173,UMMS,ZBAA,16:56+03:00,01:22+08:00,340|1484,ZBAA,RKSI,02:57+08:00,05:23+09:00,340|1477,RKSI,OMDB,07:55+09:00,09:17+04:00,300
UMMS,OMDB,16:56+03:00,14:11+04:00,1,false|1173,UMMS,ZBAA,16:56+03:00,01:22+08:00,340|1484,ZBAA,RKSI,02:57+08:00,05:23+09:00,340|1479,RKSI,OMDB,12:49+09:00,14:11+04:00,300
UMMS,OMDB,16:56+03:00,00:48+04:00,2,false|1173,UMMS,ZBAA,16:56+03:00,01:22+08:00,340|1484,ZBAA,RKSI,02:57+08:00,05:23+09:00,340|1481,RKSI,OMDB,22:26+09:00,00:48+04:00,340
UMMS,OMDB,16:56+03:00,14:11+04:00,1,false|1173,UMMS,ZBAA,16:56+03:00,01:22+08:00,340|1486,ZBAA,RKSI,08:25+08:00,11:51+09:00,340|1479,RKSI,OMDB,12:49+09:00,14:11+04:00,300
UMMS,OMDB,16:56+03:00,00:48+04:00,2,false|1173,UMMS,ZBAA,16:56+03:00,01:22+08:00,340|1486,ZBAA,RKSI,08:25+08:00,11:51+09:00,340|1481,RKSI,OMDB,22:26+09:00,00:48+04:00,340
UMMS,OMDB,16:56+03:00,00:48+04:00,2,false|1173,UMMS,ZBAA,16:56+03:00,01:22+08:00,340|1488,ZBAA,RKSI,17:30+08:00,20:56+09:00,300|1481,RKSI,OMDB,22:26+09:00,00:48+04:00,340
UMMS,OMDB,16:56+03:00,00:48+04:00,2,false|1173,UMMS,ZBAA,16:56+03:00,01:22+08:00,340|1490,ZBAA,RKSI,19:49+08:00,22:15+09:00,360|1481,RKSI,OMDB,22:26+09:00,00:48+04:00,340
UMMS,OMDB,16:56+03:00,17:49+04:00,1,false|1173,UMMS,ZBAA,16:56+03:00,01:22+08:00,340|1500,ZBAA,VTBS,04:26+08:00,08:12+07:00,360|1495,VTBS,OMDB,12:40+07:00,17:49+04:00,300
UMMS,OMDB,16:56+03:00,01:53+04:00,2,false|1173,UMMS,ZBAA,16:56+03:00,01:22+08:00,340|1500,ZBAA,VTBS,04:26+08:00,08:12+07:00,360|1497,VTBS,OMDB,20:44+07:00,01:53+04:00,340
UMMS,OMDB,16:56+03:00,06:56+04:00,1,false|1173,UMMS,ZBAA,16:56+03:00,01:22+08:00,340|1512,ZBAA,OMDB,03:24+08:00,06:56+04:00,300
UMMS,OMDB,16:56+03:00,11:38+04:00,1,false|1173,UMMS,ZBAA,16:56+03:00,01:22+08:00,340|1514,ZBAA,OMDB,08:06+08:00,11:38+04:00,320
UMMS,OMDB,16:56+03:00,20:45+04:00,1,false|1173,UMMS,ZBAA,16:56+03:00,01:22+08:00,340|1516,ZBAA,OMDB,17:13+08:00,20:45+04:00,300
UMMS,OMDB,16:56+03:00,01:00+04:00,2,false|1173,UMMS,ZBAA,16:56+03:00,01:22+08:00,340|1518,ZBAA,OMDB,22:28+08:00,01:00+04:00,340
UMMS,OMDB,16:56+03:00,17:04+04:00,1,false|1173,UMMS,ZBAA,16:56+03:00,01:22+08:00,340|1545,ZBAA,RJTT,11:48+08:00,14:32+09:00,300|1522,RJTT,OMDB,15:50+09:00,17:04+04:00,300
UMMS,OMDB,16:56+03:00,01:57+04:00,2,false|1173,UMMS,ZBAA,16:56+03:00,01:22+08:00,340|1549,ZBAA,WMKK,04:59+08:00,11:18+08:00,360|1528,WMKK,OMDB,21:06+08:00,01:57+04:00,320
UMMS,OMDB,16:56+03:00,01:57+04:00,2,false|1173,UMMS,ZBAA,16:56+03:00,01:22+08:00,340|1551,ZBAA,WMKK,13:30+08:00,20:49+08:00,300|1528,WMKK,OMDB,21:06+08:00,01:57+04:00,320
UMMS,OMDB,16:56+03:00,21:01+04:00,1,false|1173,UMMS,ZBAA,16:56+03:00,01:22+08:00,340|1555,ZBAA,WSSS,05:48+08:00,12:15+08:00,320|1534,WSSS,OMDB,17:05+08:00,21:01+04:00,340
UMMS,OMDB,16:56+03:00,17:10+04:00,1,false|1173,UMMS,ZBAA,16:56+03:00,01:22+08:00,340|1561,ZBAA,WIII,01:29+08:00,08:27+07:00,320|1538,WIII,OMDB,09:20+07:00,17:10+04:00,320
UMMS,OMDB,16:56+03:00,00:44+04:00,2,false|1173,UMMS,ZBAA,16:56+03:00,01:22+08:00,340|1561,ZBAA,WIII,01:29+08:00,08:27+07:00,320|1540,WIII,OMDB,16:54+07:00,00:44+04:00,340
UMMS,OMDB,16:56+03:00,18:36+04:00,1,false|1173,UMMS,ZBAA,16:56+03:00,01:22+08:00,340|1569,ZBAA,RPLL,07:40+08:00,12:18+08:00,320|1544,RPLL,OMDB,15:46+08:00,18:36+04:00,360
UMMS,OMDB,03:46+03:00,19:48+04:00,1,false|1175,UMMS,RJTT,03:46+03:00,13:41+09:00,300|220,RJTT,SEQM,13:52+09:00,13:34-05:00,320|205,SEQM,OMDB,15:52-05:00,19:48+04:00,320
UMMS,OMDB,03:46+03:00,22:24+04:00,1,false|1175,UMMS,RJTT,03:46+03:00,13:41+09:00,300|220,RJTT,SEQM,13:52+09:00,13:34-05:00,320|207,SEQM,OMDB,18:28-05:00,22:24+04:00,320
UMMS,OMDB,03:46+03:00,22:21+04:00,0,false|1175,UMMS,RJTT,03:46+03:00,13:41+09:00,300|964,RJTT,LATI,15:47+09:00,11:51+02:00,320|955,LATI,OMDB,14:37+02:00,22:21+04:00,320
UMMS,OMDB,03:46+03:00,07:21+04:00,1,false|1175,UMMS,RJTT,03:46+03:00,13:41+09:00,300|964,RJTT,LATI,15:47+09:00,11:51+02:00,320|957,LATI,OMDB,23:37+02:00,07:21+04:00,320
UMMS,OMDB,03:46+03:00,22:21+04:00,0,false|1175,UMMS,RJTT,03:46+03:00,13:41+09:00,300|966,RJTT,LATI,17:33+09:00,13:37+02:00,360|955,LATI,OMDB,14:37+02:00,22:21+04:00,320
UMMS,OMDB,03:46+03:00,07:21+04:00,1,false|1175,UMMS,RJTT,03:46+03:00,13:41+09:00,300|966,RJTT,LATI,17:33+09:00,13:37+02:00,360|957,LATI,OMDB,23:37+02:00,07:21+04:00,320
UMMS,OMDB,03:46+03:00,01:39+04:00,1,false|1175,UMMS,RJTT,03:46+03:00,13:41+09:00,300|1266,RJTT,LBSF,14:25+09:00,11:53+03:00,320|1253,LBSF,OMDB,18:16+03:00,01:39+04:00,340
UMMS,OMDB,03:46+03:00,07:47+04:00,1,false|1175,UMMS,RJTT,03:46+03:00,13:41+09:00,300|1382,RJTT,LDZA,17:23+09:00,13:49+02:00,320|1367,LDZA,OMDB,22:35+02:00,07:47+04:00,340
UMMS,OMDB,03:46+03:00,07:47+04:00,1,false|1175,UMMS,RJTT,03:46+03:00,13:41+09:00,300|1384,RJTT,LDZA,22:54+09:00,18:20+02:00,300|1367,LDZA,OMDB,22:35+02:00,07:47+04:00,340
UMMS,OMDB,03:46+03:00,07:41+04:00,1,false|1175,UMMS,RJTT,03:46+03:00,13:41+09:00,300|1510,RJTT,VTBS,21:58+09:00,00:04+07:00,320|1491,VTBS,OMDB,02:32+07:00,07:41+04:00,320
UMMS,OMDB,03:46+03:00,12:59+04:00,1,false|1175,UMMS,RJTT,03:46+03:00,13:41+09:00,300|1510,RJTT,VTBS,21:58+09:00,00:04+07:00,320|1493,VTBS,OMDB,07:50+07:00,12:59+04:00,300
UMMS,OMDB,03:46+03:00,17:49+04:00,1,false|1175,UMMS,RJTT,03:46+03:00,13:41+09:00,300|1510,RJTT,VTBS,21:58+09:00,00:04+07:00,320|1495,VTBS,OMDB,12:40+07:00,17:49+04:00,300
UMMS,OMDB,03:46+03:00,01:53+04:00,2,false|1175,UMMS,RJTT,03:46+03:00,13:41+09:00,300|1510,RJTT,VTBS,21:58+09:00,00:04+07:00,320|1497,VTBS,OMDB,20:44+07:00,01:53+04:00,340
UMMS,OMDB,03:46+03:00,17:04+04:00,0,false|1175,UMMS,RJTT,03:46+03:00,13:41+09:00,300|1522,RJTT,OMDB,15:50+09:00,17:04+04:00,300
UMMS,OMDB,03:46+03:00,01:00+04:00,1,false|1175,UMMS,RJTT,03:46+03:00,13:41+09:00,300|1548,RJTT,ZBAA,18:32+09:00,19:16+08:00,340|1518,ZBAA,OMDB,22:28+08:00,01:00+04:00,340
UMMS,OMDB,03:46+03:00,01:57+04:00,1,false|1175,UMMS,RJTT,03:46+03:00,13:41+09:00,300|1579,RJTT,WMKK,14:15+09:00,19:53+08:00,340|1528,WMKK,OMDB,21:06+08:00,01:57+04:00,320
UMMS,OMDB,03:46+03:00,11:25+04:00,1,false|1175,UMMS,RJTT,03:46+03:00,13:41+09:00,300|1581,RJTT,WMKK,19:13+09:00,00:51+08:00,360|1524,WMKK,OMDB,07:34+08:00,11:25+04:00,320
UMMS,OMDB,03:46+03:00,12:04+04:00,1,false|1175,UMMS,RJTT,03:46+03:00,13:41+09:00,300|1581,RJTT,WMKK,19:13+09:00,00:51+08:00,360|1526,WMKK,OMDB,08:13+08:00,12:04+04:00,360
UMMS,OMDB,03:46+03:00,01:57+04:00,2,false|1175,UMMS,RJTT,03:46+03:00,13:41+09:00,300|1581,RJTT,WMKK,19:13+09:00,00:51+08:00,360|1528,WMKK,OMDB,21:06+08:00,01:57+04:00,320
UMMS,OMDB,03:46+03:00,14:49+04:00,1,false|1175,UMMS,RJTT,03:46+03:00,13:41+09:00,300|1591,RJTT,WIII,18:19+09:00,00:48+07:00,320|1536,WIII,OMDB,06:59+07:00,14:49+04:00,320
UMMS,OMDB,03:46+03:00,17:10+04:00,1,false|1175,UMMS,RJTT,03:46+03:00,13:41+09:00,300|1591,RJTT,WIII,18:19+09:00,00:48+07:00,320|1538,WIII,OMDB,09:20+07:00,17:10+04:00,320
UMMS,OMDB,03:46+03:00,00:44+04:00,2,false|1175,UMMS,RJTT,03:46+03:00,13:41+09:00,300|1591,RJTT,WIII,18:19+09:00,00:48+07:00,320|1540,WIII,OMDB,16:54+07:00,00:44+04:00,340
UMMS,OMDB,03:46+03:00,12:42+04:00,1,false|1175,UMMS,RJTT,03:46+03:00,13:41+09:00,300|1597,RJTT,RPLL,21:35+09:00,00:31+08:00,320|1542,RPLL,OMDB,09:52+08:00,12:42+04:00,320
UMMS,OMDB,03:46+03:00,18:36+04:00,1,false|1175,UMMS,RJTT,03:46+03:00,13:41+09:00,300|1597,RJTT,RPLL,21:35+09:00,00:31+08:00,320|1544,RPLL,OMDB,15:46+08:00,18:36+04:00,360
UMMS,OMDB,17:25+03:00,22:21+04:00,1,false|1179,UMMS,RJTT,17:25+03:00,03:20+09:00,320|964,RJTT,LATI,15:47+09:00,11:51+02:00,320|955,LATI,OMDB,14:37+02:00,22:21+04:00,320
UMMS,OMDB,17:25+03:00,07:21+04:00,2,false|1179,UMMS,RJTT,17:25+03:00,03:20+09:00,320|964,RJTT,LATI,15:47+09:00,11:51+02:00,320|957,LATI,OMDB,23:37+02:00,07:21+04:00,320
UMMS,OMDB,17:25+03:00,22:21+04:00,1,false|1179,UMMS,RJTT,17:25+03:00,03:20+09:00,320|966,RJTT,LATI,17:33+09:00,13:37+02:00,360|955,LATI,OMDB,14:37+02:00,22:21+04:00,320
UMMS,OMDB,17:25+03:00,07:21+04:00,2,false|1179,UMMS,RJTT,17:25+03:00,03:20+09:00,320|966,RJTT,LATI,17:33+09:00,13:37+02:00,360|957,LATI,OMDB,23:37+02:00,07:21+04:00,320
UMMS,OMDB,17:25+03:00,13:48+04:00,1,false|1179,UMMS,RJTT,17:25+03:00,03:20+09:00,320|1264,RJTT,LBSF,08:33+09:00,05:01+03:00,300|1249,LBSF,OMDB,06:25+03:00,13:48+04:00,340
UMMS,OMDB,17:25+03:00,18:36+04:00,1,false|1179,UMMS,RJTT,17:25+03:00,03:20+09:00,320|1264,RJTT,LBSF,08:33+09:00,05:01+03:00,300|1251,LBSF,OMDB,11:13+03:00,18:36+04:00,300
UMMS,OMDB,17:25+03:00,01:39+04:00,2,false|1179,UMMS,RJTT,17:25+03:00,03:20+09:00,320|1264,RJTT,LBSF,08:33+09:00,05:01+03:00,300|1253,LBSF,OMDB,18:16+03:00,01:39+04:00,340
UMMS,OMDB,17:25+03:00,01:39+04:00,2,false|1179,UMMS,RJTT,17:25+03:00,03:20+09:00,320|1266,RJTT,LBSF,14:25+09:00,11:53+03:00,320|1253,LBSF,OMDB,18:16+03:00,01:39+04:00,340
UMMS,OMDB,17:25+03:00,12:28+04:00,1,false|1179,UMMS,RJTT,17:25+03:00,03:20+09:00,320|1378,RJTT,LDZA,05:02+09:00,01:28+02:00,320|1363,LDZA,OMDB,03:16+02:00,12:28+04:00,340
UMMS,OMDB,17:25+03:00,17:04+04:00,1,false|1179,UMMS,RJTT,17:25+03:00,03:20+09:00,320|1378,RJTT,LDZA,05:02+09:00,01:28+02:00,320|1365,LDZA,OMDB,08:52+02:00,17:04+04:00,360
UMMS,OMDB,17:25+03:00,07:47+04:00,2,false|1179,UMMS,RJTT,17:25+03:00,03:20+09:00,320|1378,RJTT,LDZA,05:02+09:00,01:28+02:00,320|1367,LDZA,OMDB,22:35+02:00,07:47+04:00,340
UMMS,OMDB,17:25+03:00,17:04+04:00,1,false|1179,UMMS,RJTT,17:25+03:00,03:20+09:00,320|1380,RJTT,LDZA,11:28+09:00,07:54+02:00,360|1365,LDZA,OMDB,08:52+02:00,17:04+04:00,360
UMMS,OMDB,17:25+03:00,07:47+04:00,2,false|1179,UMMS,RJTT,17:25+03:00,03:20+09:00,320|1380,RJTT,LDZA,11:28+09:00,07:54+02:00,360|1367,LDZA,OMDB,22:35+02:00,07:47+04:00,340
UMMS,OMDB,17:25+03:00,07:47+04:00,2,false|1179,UMMS,RJTT,17:25+03:00,03:20+09:00,320|1382,RJTT,LDZA,17:23+09:00,13:49+02:00,320|1367,LDZA,OMDB,22:35+02:00,07:47+04:00,340
UMMS,OMDB,17:25+03:00,07:47+04:00,2,false|1179,UMMS,RJTT,17:25+03:00,03:20+09:00,320|1384,RJTT,LDZA,22:54+09:00,18:20+02:00,300|1367,LDZA,OMDB,22:35+02:00,07:47+04:00,340
UMMS,OMDB,17:25+03:00,20:30+04:00,1,false|1179,UMMS,RJTT,17:25+03:00,03:20+09:00,320|1466,RJTT,VIDP,03:39+09:00,08:13+05:00,340|1453,VIDP,OMDB,17:44+05:00,20:30+04:00,300
UMMS,OMDB,17:25+03:00,21:47+04:00,1,false|1179,UMMS,RJTT,17:25+03:00,03:20+09:00,320|1466,RJTT,VIDP,03:39+09:00,08:13+05:00,340|1455,VIDP,OMDB,18:01+05:00,21:47+04:00,320
UMMS,OMDB,17:25+03:00,17:49+04:00,1,false|1179,UMMS,RJTT,17:25+03:00,03:20+09:00,320|1506,RJTT,VTBS,06:58+09:00,09:04+07:00,340|1495,VTBS,OMDB,12:40+07:00,17:49+04:00,300
UMMS,OMDB,17:25+03:00,01:53+04:00,2,false|1179,UMMS,RJTT,17:25+03:00,03:20+09:00,320|1506,RJTT,VTBS,06:58+09:00,09:04+07:00,340|1497,VTBS,OMDB,20:44+07:00,01:53+04:00,340
UMMS,OMDB,17:25+03:00,01:53+04:00,2,false|1179,UMMS,RJTT,17:25+03:00,03:20+09:00,320|1508,RJTT,VTBS,13:24+09:00,16:30+07:00,320|1497,VTBS,OMDB,20:44+07:00,01:53+04:00,340
UMMS,OMDB,17:25+03:00,17:04+04:00,1,false|1179,UMMS,RJTT,17:25+03:00,03:20+09:00,320|1522,RJTT,OMDB,15:50+09:00,17:04+04:00,300
UMMS,OMDB,17:25+03:00,01:00+04:00,2,false|1179,UMMS,RJTT,17:25+03:00,03:20+09:00,320|1548,RJTT,ZBAA,18:32+09:00,19:16+08:00,340|1518,ZBAA,OMDB,22:28+08:00,01:00+04:00,340
UMMS,OMDB,17:25+03:00,01:57+04:00,2,false|1179,UMMS,RJTT,17:25+03:00,03:20+09:00,320|1577,RJTT,WMKK,06:34+09:00,11:12+08:00,320|1528,WMKK,OMDB,21:06+08:00,01:57+04:00,320
UMMS,OMDB,17:25+03:00,01:57+04:00,2,false|1179,UMMS,RJTT,17:25+03:00,03:20+09:00,320|1579,RJTT,WMKK,14:15+09:00,19:53+08:00,340|1528,WMKK,OMDB,21:06+08:00,01:57+04:00,320
UMMS,OMDB,17:25+03:00,12:42+04:00,1,false|1179,UMMS,RJTT,17:25+03:00,03:20+09:00,320|1593,RJTT,RPLL,03:29+09:00,06:25+08:00,360|1542,RPLL,OMDB,09:52+08:00,12:42+04:00,320
UMMS,OMDB,17:25+03:00,18:36+04:00,1,false|1179,UMMS,RJTT,17:25+03:00,03:20+09:00,320|1593,RJTT,RPLL,03:29+09:00,06:25+08:00,360|1544,RPLL,OMDB,15:46+08:00,18:36+04:00,360
UMMS,OMDB,17:25+03:00,18:36+04:00,1,false|1179,UMMS,RJTT,17:25+03:00,03:20+09:00,320|1595,RJTT,RPLL,11:45+09:00,14:41+08:00,300|1544,RPLL,OMDB,15:46+08:00,18:36+04:00,360
UMMS,OMDB,00:46+03:00,21:43+04:00,1,false|1181,UMMS,WMKK,00:46+03:00,14:12+08:00,320|378,WMKK,SVMI,18:46+08:00,18:22-04:00,340|359,SVMI,OMDB,20:57-04:00,21:43+04:00,300
UMMS,OMDB,00:46+03:00,19:32+04:00,1,false|1181,UMMS,WMKK,00:46+03:00,14:12+08:00,320|520,WMKK,SBBR,16:41+08:00,15:55-03:00,320|505,SBBR,OMDB,20:35-03:00,19:32+04:00,320
UMMS,OMDB,00:46+03:00,21:41+04:00,1,false|1181,UMMS,WMKK,00:46+03:00,14:12+08:00,320|742,WMKK,SLLP,16:42+08:00,17:45-04:00,320|727,SLLP,OMDB,18:02-04:00,21:41+04:00,340
UMMS,OMDB,00:46+03:00,07:21+04:00,1,false|1181,UMMS,WMKK,00:46+03:00,14:12+08:00,320|974,WMKK,LATI,20:18+08:00,21:52+02:00,340|957,LATI,OMDB,23:37+02:00,07:21+04:00,320
UMMS,OMDB,00:46+03:00,01:57+04:00,1,false|1181,UMMS,WMKK,00:46+03:00,14:12+08:00,320|1528,WMKK,OMDB,21:06+08:00,01:57+04:00,320
UMMS,OMDB,00:46+03:00,17:04+04:00,1,false|1181,UMMS,WMKK,00:46+03:00,14:12+08:00,320|1582,WMKK,RJTT,22:33+08:00,05:11+09:00,320|1522,RJTT,OMDB,15:50+09:00,17:04+04:00,300
UMMS,OMDB,20:40+03:00,18:42+04:00,2,false|1183,UMMS,WMKK,20:40+03:00,10:06+08:00,300|740,WMKK,SLLP,10:54+08:00,11:57-04:00,340|725,SLLP,OMDB,15:03-04:00,18:42+04:00,340
UMMS,OMDB,20:40+03:00,22:21+04:00,1,false|1183,UMMS,WMKK,20:40+03:00,10:06+08:00,300|970,WMKK,LATI,10:35+08:00,11:09+02:00,320|955,LATI,OMDB,14:37+02:00,22:21+04:00,320
UMMS,OMDB,20:40+03:00,07:21+04:00,2,false|1183,UMMS,WMKK,20:40+03:00,10:06+08:00,300|970,WMKK,LATI,10:35+08:00,11:09+02:00,320|957,LATI,OMDB,23:37+02:00,07:21+04:00,320
UMMS,OMDB,20:40+03:00,22:21+04:00,1,false|1183,UMMS,WMKK,20:40+03:00,10:06+08:00,300|972,WMKK,LATI,13:37+08:00,14:11+02:00,300|955,LATI,OMDB,14:37+02:00,22:21+04:00,320
UMMS,OMDB,20:40+03:00,07:21+04:00,2,false|1183,UMMS,WMKK,20:40+03:00,10:06+08:00,300|972,WMKK,LATI,13:37+08:00,14:11+02:00,300|957,LATI,OMDB,23:37+02:00,07:21+04:00,320
UMMS,OMDB,20:40+03:00,07:21+04:00,2,false|1183,UMMS,WMKK,20:40+03:00,10:06+08:00,300|974,WMKK,LATI,20:18+08:00,21:52+02:00,340|957,LATI,OMDB,23:37+02:00,07:21+04:00,320
UMMS,OMDB,20:40+03:00,07:47+04:00,2,false|1183,UMMS,WMKK,20:40+03:00,10:06+08:00,300|1390,WMKK,LDZA,13:13+08:00,15:16+02:00,340|1367,LDZA,OMDB,22:35+02:00,07:47+04:00,340
UMMS,OMDB,20:40+03:00,01:57+04:00,2,false|1183,UMMS,WMKK,20:40+03:00,10:06+08:00,300|1528,WMKK,OMDB,21:06+08:00,01:57+04:00,320
UMMS,OMDB,20:40+03:00,21:01+04:00,1,false|1183,UMMS,WMKK,20:40+03:00,10:06+08:00,300|1603,WMKK,WSSS,13:54+08:00,15:02+08:00,340|1534,WSSS,OMDB,17:05+08:00,21:01+04:00,340
UMMS,OMDB,00:24+03:00,22:24+04:00,1,false|1185,UMMS,WSSS,00:24+03:00,14:58+08:00,300|232,WSSS,SEQM,15:22+08:00,16:40-05:00,360|207,SEQM,OMDB,18:28-05:00,22:24+04:00,320
UMMS,OMDB,00:24+03:00,19:32+04:00,1,false|1185,UMMS,WSSS,00:24+03:00,14:58+08:00,300|528,WSSS,SBBR,16:30+08:00,15:41-03:00,320|505,SBBR,OMDB,20:35-03:00,19:32+04:00,320
UMMS,OMDB,00:24+03:00,07:21+04:00,1,false|1185,UMMS,WSSS,00:24+03:00,14:58+08:00,300|980,WSSS,LATI,17:25+08:00,18:07+02:00,360|957,LATI,OMDB,23:37+02:00,07:21+04:00,320
UMMS,OMDB,00:24+03:00,07:47+04:00,1,false|1185,UMMS,WSSS,00:24+03:00,14:58+08:00,300|1398,WSSS,LDZA,15:51+08:00,17:03+02:00,360|1367,LDZA,OMDB,22:35+02:00,07:47+04:00,340
UMMS,OMDB,00:24+03:00,07:47+04:00,1,false|1185,UMMS,WSSS,00:24+03:00,14:58+08:00,300|1400,WSSS,LDZA,19:19+08:00,21:31+02:00,360|1367,LDZA,OMDB,22:35+02:00,07:47+04:00,340
UMMS,OMDB,00:24+03:00,21:01+04:00,0,false|1185,UMMS,WSSS,00:24+03:00,14:58+08:00,300|1534,WSSS,OMDB,17:05+08:00,21:01+04:00,340
UMMS,OMDB,00:24+03:00,17:04+04:00,1,false|1185,UMMS,WSSS,00:24+03:00,14:58+08:00,300|1586,WSSS,RJTT,23:33+08:00,06:19+09:00,360|1522,RJTT,OMDB,15:50+09:00,17:04+04:00,300
UMMS,OMDB,00:24+03:00,01:57+04:00,1,false|1185,UMMS,WSSS,00:24+03:00,14:58+08:00,300|1604,WSSS,WMKK,16:18+08:00,18:26+08:00,300|1528,WMKK,OMDB,21:06+08:00,01:57+04:00,320
UMMS,OMDB,20:10+03:00,22:21+04:00,1,false|1187,UMMS,WSSS,20:10+03:00,10:44+08:00,340|978,WSSS,LATI,11:11+08:00,12:53+02:00,300|955,LATI,OMDB,14:37+02:00,22:21+04:00,320
UMMS,OMDB,20:10+03:00,07:21+04:00,2,false|1187,UMMS,WSSS,20:10+03:00,10:44+08:00,340|978,WSSS,LATI,11:11+08:00,12:53+02:00,300|957,LATI,OMDB,23:37+02:00,07:21+04:00,320
UMMS,OMDB,20:10+03:00,07:21+04:00,2,false|1187,UMMS,WSSS,20:10+03:00,10:44+08:00,340|980,WSSS,LATI,17:25+08:00,18:07+02:00,360|957,LATI,OMDB,23:37+02:00,07:21+04:00,320
UMMS,OMDB,20:10+03:00,07:47+04:00,2,false|1187,UMMS,WSSS,20:10+03:00,10:44+08:00,340|1396,WSSS,LDZA,10:59+08:00,12:11+02:00,340|1367,LDZA,OMDB,22:35+02:00,07:47+04:00,340
UMMS,OMDB,20:10+03:00,07:47+04:00,2,false|1187,UMMS,WSSS,20:10+03:00,10:44+08:00,340|1398,WSSS,LDZA,15:51+08:00,17:03+02:00,360|1367,LDZA,OMDB,22:35+02:00,07:47+04:00,340
UMMS,OMDB,20:10+03:00,07:47+04:00,2,false|1187,UMMS,WSSS,20:10+03:00,10:44+08:00,340|1400,WSSS,LDZA,19:19+08:00,21:31+02:00,360|1367,LDZA,OMDB,22:35+02:00,07:47+04:00,340
UMMS,OMDB,20:10+03:00,21:01+04:00,1,false|1187,UMMS,WSSS,20:10+03:00,10:44+08:00,340|1534,WSSS,OMDB,17:05+08:00,21:01+04:00,340
UMMS,OMDB,20:10+03:00,01:00+04:00,2,false|1187,UMMS,WSSS,20:10+03:00,10:44+08:00,340|1558,WSSS,ZBAA,10:57+08:00,17:24+08:00,320|1518,ZBAA,OMDB,22:28+08:00,01:00+04:00,340
UMMS,OMDB,20:10+03:00,01:57+04:00,2,false|1187,UMMS,WSSS,20:10+03:00,10:44+08:00,340|1604,WSSS,WMKK,16:18+08:00,18:26+08:00,300|1528,WMKK,OMDB,21:06+08:00,01:57+04:00,320
UMMS,OMDB,20:10+03:00,00:44+04:00,2,false|1187,UMMS,WSSS,20:10+03:00,10:44+08:00,340|1623,WSSS,WIII,11:22+08:00,14:19+07:00,360|1540,WIII,OMDB,16:54+07:00,00:44+04:00,340
UMMS,OMDB,03:06+03:00,21:43+04:00,1,false|1189,UMMS,WIII,03:06+03:00,18:29+07:00,360|386,WIII,SVMI,18:44+07:00,17:51-04:00,360|359,SVMI,OMDB,20:57-04:00,21:43+04:00,300
UMMS,OMDB,03:06+03:00,19:32+04:00,1,false|1189,UMMS,WIII,03:06+03:00,18:29+07:00,360|536,WIII,SBBR,20:01+07:00,17:15-03:00,340|505,SBBR,OMDB,20:35-03:00,19:32+04:00,320
UMMS,OMDB,03:06+03:00,17:04+04:00,1,false|1189,UMMS,WIII,03:06+03:00,18:29+07:00,360|1592,WIII,RJTT,21:20+07:00,07:49+09:00,360|1522,RJTT,OMDB,15:50+09:00,17:04+04:00,300
UMMS,OMDB,03:06+03:00,11:25+04:00,1,false|1189,UMMS,WIII,03:06+03:00,18:29+07:00,360|1614,WIII,WMKK,20:07+07:00,02:07+08:00,360|1524,WMKK,OMDB,07:34+08:00,11:25+04:00,320
UMMS,OMDB,03:06+03:00,12:04+04:00,1,false|1189,UMMS,WIII,03:06+03:00,18:29+07:00,360|1614,WIII,WMKK,20:07+07:00,02:07+08:00,360|1526,WMKK,OMDB,08:13+08:00,12:04+04:00,360
UMMS,OMDB,03:06+03:00,01:57+04:00,2,false|1189,UMMS,WIII,03:06+03:00,18:29+07:00,360|1614,WIII,WMKK,20:07+07:00,02:07+08:00,360|1528,WMKK,OMDB,21:06+08:00,01:57+04:00,320
UMMS,OMDB,03:06+03:00,12:42+04:00,1,false|1189,UMMS,WIII,03:06+03:00,18:29+07:00,360|1637,WIII,RPLL,23:27+07:00,06:35+08:00,300|1542,RPLL,OMDB,09:52+08:00,12:42+04:00,320
UMMS,OMDB,03:06+03:00,18:36+04:00,1,false|1189,UMMS,WIII,03:06+03:00,18:29+07:00,360|1637,WIII,RPLL,23:27+07:00,06:35+08:00,300|1544,RPLL,OMDB,15:46+08:00,18:36+04:00,360
UMMS,OMDB,07:58+03:00,20:45+04:00,1,false|1191,UMMS,WIII,07:58+03:00,22:21+07:00,360|1568,WIII,ZBAA,23:40+07:00,08:38+08:00,340|1516,ZBAA,OMDB,17:13+08:00,20:45+04:00,300
UMMS,OMDB,07:58+03:00,01:00+04:00,2,false|1191,UMMS,WIII,07:58+03:00,22:21+07:00,360|1568,WIII,ZBAA,23:40+07:00,08:38+08:00,340|1518,ZBAA,OMDB,22:28+08:00,01:00+04:00,340
UMMS,OMDB,07:58+03:00,12:42+04:00,1,false|1191,UMMS,WIII,07:58+03:00,22:21+07:00,360|1637,WIII,RPLL,23:27+07:00,06:35+08:00,300|1542,RPLL,OMDB,09:52+08:00,12:42+04:00,320
