VIDP,SKBO,00:44+05:00,21:42-05:00,0,false|184,VIDP,SEQM,00:44+05:00,12:45-05:00,340|6,SEQM,SKBO,19:55-05:00,21:42-05:00,360
VIDP,LKPR,08:35+05:00,01:51+02:00,1,false|1459,VIDP,ZBAA,08:35+05:00,20:14+08:00,360|1376,ZBAA,LDZA,21:21+08:00,17:13+02:00,360|1296,LDZA,LKPR,23:08+02:00,01:51+02:00,320
VIDP,LKPR,15:12+05:00,14:18+02:00,1,false|1461,VIDP,ZBAA,15:12+05:00,03:51+08:00,300|960,ZBAA,LATI,13:48+08:00,09:39+02:00,340|905,LATI,LKPR,11:57+02:00,14:18+02:00,320
VIDP,LKPR,15:12+05:00,19:45+02:00,1,false|1461,VIDP,ZBAA,15:12+05:00,03:51+08:00,300|960,ZBAA,LATI,13:48+08:00,09:39+02:00,340|907,LATI,LKPR,16:24+02:00,19:45+02:00,300
VIDP,LKPR,15:12+05:00,23:49+02:00,1,false|1461,VIDP,ZBAA,15:12+05:00,03:51+08:00,300|960,ZBAA,LATI,13:48+08:00,09:39+02:00,340|909,LATI,LKPR,20:28+02:00,23:49+02:00,360
VIDP,LKPR,15:12+05:00,19:45+02:00,1,false|1461,VIDP,ZBAA,15:12+05:00,03:51+08:00,300|1172,ZBAA,UMMS,15:18+08:00,14:44+03:00,360|1119,UMMS,LKPR,17:28+03:00,19:45+02:00,320
VIDP,LKPR,15:12+05:00,17:24+02:00,1,false|1461,VIDP,ZBAA,15:12+05:00,03:51+08:00,300|1256,ZBAA,LBSF,04:21+08:00,02:38+03:00,300|1205,LBSF,LKPR,15:59+03:00,17:24+02:00,300
VIDP,LKPR,15:12+05:00,20:24+02:00,1,false|1461,VIDP,ZBAA,15:12+05:00,03:51+08:00,300|1256,ZBAA,LBSF,04:21+08:00,02:38+03:00,300|1207,LBSF,LKPR,18:59+03:00,20:24+02:00,360
VIDP,LKPR,15:12+05:00,17:24+02:00,1,false|1461,VIDP,ZBAA,15:12+05:00,03:51+08:00,300|1258,ZBAA,LBSF,10:02+08:00,08:19+03:00,300|1205,LBSF,LKPR,15:59+03:00,17:24+02:00,300
VIDP,LKPR,15:12+05:00,20:24+02:00,1,false|1461,VIDP,ZBAA,15:12+05:00,03:51+08:00,300|1258,ZBAA,LBSF,10:02+08:00,08:19+03:00,300|1207,LBSF,LKPR,18:59+03:00,20:24+02:00,360
VIDP,LKPR,15:12+05:00,17:24+02:00,1,false|1461,VIDP,ZBAA,15:12+05:00,03:51+08:00,300|1260,ZBAA,LBSF,17:22+08:00,15:39+03:00,300|1205,LBSF,LKPR,15:59+03:00,17:24+02:00,300
VIDP,LKPR,15:12+05:00,20:24+02:00,1,false|1461,VIDP,ZBAA,15:12+05:00,03:51+08:00,300|1260,ZBAA,LBSF,17:22+08:00,15:39+03:00,300|1207,LBSF,LKPR,18:59+03:00,20:24+02:00,360
VIDP,LKPR,15:12+05:00,06:38+02:00,1,false|1461,VIDP,ZBAA,15:12+05:00,03:51+08:00,300|1370,ZBAA,LDZA,05:45+08:00,01:37+02:00,300|1294,LDZA,LKPR,04:55+02:00,06:38+02:00,320
VIDP,LKPR,15:12+05:00,01:51+02:00,2,false|1461,VIDP,ZBAA,15:12+05:00,03:51+08:00,300|1370,ZBAA,LDZA,05:45+08:00,01:37+02:00,300|1296,LDZA,LKPR,23:08+02:00,01:51+02:00,320
VIDP,LKPR,15:12+05:00,01:51+02:00,2,false|1461,VIDP,ZBAA,15:12+05:00,03:51+08:00,300|1372,ZBAA,LDZA,10:12+08:00,06:04+02:00,340|1296,LDZA,LKPR,23:08+02:00,01:51+02:00,320
VIDP,LKPR,15:12+05:00,01:51+02:00,2,false|1461,VIDP,ZBAA,15:12+05:00,03:51+08:00,300|1374,ZBAA,LDZA,12:29+08:00,08:21+02:00,360|1296,LDZA,LKPR,23:08+02:00,01:51+02:00,320
VIDP,LKPR,15:12+05:00,01:51+02:00,2,false|1461,VIDP,ZBAA,15:12+05:00,03:51+08:00,300|1376,ZBAA,LDZA,21:21+08:00,17:13+02:00,360|1296,LDZA,LKPR,23:08+02:00,01:51+02:00,320
VIDP,LKPR,15:12+05:00,11:22+02:00,1,false|1461,VIDP,ZBAA,15:12+05:00,03:51+08:00,300|1486,ZBAA,RKSI,08:25+08:00,11:51+09:00,340|1326,RKSI,LKPR,15:33+09:00,11:22+02:00,340
VIDP,LKPR,15:12+05:00,18:01+02:00,1,false|1461,VIDP,ZBAA,15:12+05:00,03:51+08:00,300|1486,ZBAA,RKSI,08:25+08:00,11:51+09:00,340|1328,RKSI,LKPR,22:12+09:00,18:01+02:00,340
VIDP,LKPR,15:12+05:00,18:01+02:00,1,false|1461,VIDP,ZBAA,15:12+05:00,03:51+08:00,300|1488,ZBAA,RKSI,17:30+08:00,20:56+09:00,300|1328,RKSI,LKPR,22:12+09:00,18:01+02:00,340
VIDP,LKPR,22:36+05:00,09:36+02:00,2,false|1463,VIDP,ZBAA,22:36+05:00,10:15+08:00,360|212,ZBAA,SEQM,11:32+08:00,12:01-05:00,300|159,SEQM,LKPR,12:50-05:00,09:36+02:00,360
VIDP,LKPR,22:36+05:00,16:19+02:00,2,false|1463,VIDP,ZBAA,22:36+05:00,10:15+08:00,360|212,ZBAA,SEQM,11:32+08:00,12:01-05:00,300|161,SEQM,LKPR,19:33-05:00,16:19+02:00,300
VIDP,LKPR,22:36+05:00,16:19+02:00,2,false|1463,VIDP,ZBAA,22:36+05:00,10:15+08:00,360|214,ZBAA,SEQM,13:15+08:00,14:44-05:00,300|161,SEQM,LKPR,19:33-05:00,16:19+02:00,300
VIDP,LKPR,22:36+05:00,15:42+02:00,2,false|1463,VIDP,ZBAA,22:36+05:00,10:15+08:00,360|366,ZBAA,SVMI,13:29+08:00,13:47-04:00,320|317,SVMI,LKPR,21:05-04:00,15:42+02:00,300
VIDP,LKPR,22:36+05:00,15:09+02:00,2,false|1463,VIDP,ZBAA,22:36+05:00,10:15+08:00,360|512,ZBAA,SBBR,17:58+08:00,18:44-03:00,360|469,SBBR,LKPR,21:23-03:00,15:09+02:00,300
VIDP,LKPR,22:36+05:00,14:18+02:00,1,false|1463,VIDP,ZBAA,22:36+05:00,10:15+08:00,360|960,ZBAA,LATI,13:48+08:00,09:39+02:00,340|905,LATI,LKPR,11:57+02:00,14:18+02:00,320
VIDP,LKPR,22:36+05:00,19:45+02:00,1,false|1463,VIDP,ZBAA,22:36+05:00,10:15+08:00,360|960,ZBAA,LATI,13:48+08:00,09:39+02:00,340|907,LATI,LKPR,16:24+02:00,19:45+02:00,300
VIDP,LKPR,22:36+05:00,23:49+02:00,1,false|1463,VIDP,ZBAA,22:36+05:00,10:15+08:00,360|960,ZBAA,LATI,13:48+08:00,09:39+02:00,340|909,LATI,LKPR,20:28+02:00,23:49+02:00,360
VIDP,LKPR,22:36+05:00,19:45+02:00,1,false|1463,VIDP,ZBAA,22:36+05:00,10:15+08:00,360|1172,ZBAA,UMMS,15:18+08:00,14:44+03:00,360|1119,UMMS,LKPR,17:28+03:00,19:45+02:00,320
VIDP,LKPR,22:36+05:00,17:24+02:00,1,false|1463,VIDP,ZBAA,22:36+05:00,10:15+08:00,360|1260,ZBAA,LBSF,17:22+08:00,15:39+03:00,300|1205,LBSF,LKPR,15:59+03:00,17:24+02:00,300
VIDP,LKPR,22:36+05:00,20:24+02:00,1,false|1463,VIDP,ZBAA,22:36+05:00,10:15+08:00,360|1260,ZBAA,LBSF,17:22+08:00,15:39+03:00,300|1207,LBSF,LKPR,18:59+03:00,20:24+02:00,360
VIDP,LKPR,22:36+05:00,01:51+02:00,2,false|1463,VIDP,ZBAA,22:36+05:00,10:15+08:00,360|1374,ZBAA,LDZA,12:29+08:00,08:21+02:00,360|1296,LDZA,LKPR,23:08+02:00,01:51+02:00,320
VIDP,LKPR,22:36+05:00,01:51+02:00,2,false|1463,VIDP,ZBAA,22:36+05:00,10:15+08:00,360|1376,ZBAA,LDZA,21:21+08:00,17:13+02:00,360|1296,LDZA,LKPR,23:08+02:00,01:51+02:00,320
VIDP,LKPR,22:36+05:00,18:01+02:00,1,false|1463,VIDP,ZBAA,22:36+05:00,10:15+08:00,360|1488,ZBAA,RKSI,17:30+08:00,20:56+09:00,300|1328,RKSI,LKPR,22:12+09:00,18:01+02:00,340
VIDP,LKPR,01:33+05:00,14:18+02:00,0,false|1465,VIDP,RJTT,01:33+05:00,14:07+09:00,340|964,RJTT,LATI,15:47+09:00,11:51+02:00,320|905,LATI,LKPR,11:57+02:00,14:18+02:00,320
VIDP,LKPR,01:33+05:00,19:45+02:00,0,false|1465,VIDP,RJTT,01:33+05:00,14:07+09:00,340|964,RJTT,LATI,15:47+09:00,11:51+02:00,320|907,LATI,LKPR,16:24+02:00,19:45+02:00,300
VIDP,LKPR,01:33+05:00,23:49+02:00,0,false|1465,VIDP,RJTT,01:33+05:00,14:07+09:00,340|964,RJTT,LATI,15:47+09:00,11:51+02:00,320|909,LATI,LKPR,20:28+02:00,23:49+02:00,360
VIDP,LKPR,01:33+05:00,19:45+02:00,0,false|1465,VIDP,RJTT,01:33+05:00,14:07+09:00,340|966,RJTT,LATI,17:33+09:00,13:37+02:00,360|907,LATI,LKPR,16:24+02:00,19:45+02:00,300
VIDP,LKPR,01:33+05:00,23:49+02:00,0,false|1465,VIDP,RJTT,01:33+05:00,14:07+09:00,340|966,RJTT,LATI,17:33+09:00,13:37+02:00,360|909,LATI,LKPR,20:28+02:00,23:49+02:00,360
VIDP,LKPR,01:33+05:00,19:45+02:00,0,false|1465,VIDP,RJTT,01:33+05:00,14:07+09:00,340|1180,RJTT,UMMS,16:10+09:00,14:05+03:00,320|1119,UMMS,LKPR,17:28+03:00,19:45+02:00,320
VIDP,LKPR,01:33+05:00,17:24+02:00,0,false|1465,VIDP,RJTT,01:33+05:00,14:07+09:00,340|1266,RJTT,LBSF,14:25+09:00,11:53+03:00,320|1205,LBSF,LKPR,15:59+03:00,17:24+02:00,300
VIDP,LKPR,01:33+05:00,20:24+02:00,0,false|1465,VIDP,RJTT,01:33+05:00,14:07+09:00,340|1266,RJTT,LBSF,14:25+09:00,11:53+03:00,320|1207,LBSF,LKPR,18:59+03:00,20:24+02:00,360
VIDP,LKPR,01:33+05:00,01:51+02:00,1,false|1465,VIDP,RJTT,01:33+05:00,14:07+09:00,340|1382,RJTT,LDZA,17:23+09:00,13:49+02:00,320|1296,LDZA,LKPR,23:08+02:00,01:51+02:00,320
VIDP,LKPR,01:33+05:00,01:51+02:00,1,false|1465,VIDP,RJTT,01:33+05:00,14:07+09:00,340|1384,RJTT,LDZA,22:54+09:00,18:20+02:00,300|1296,LDZA,LKPR,23:08+02:00,01:51+02:00,320
VIDP,LDZA,00:44+05:00,20:31+02:00,1,false|184,VIDP,SEQM,00:44+05:00,12:45-05:00,340|93,SEQM,SLLP,16:32-05:00,21:09-04:00,320|685,SLLP,LDZA,23:56-04:00,20:31+02:00,340
VIDP,LDZA,00:44+05:00,11:57+02:00,1,false|184,VIDP,SEQM,00:44+05:00,12:45-05:00,340|165,SEQM,LDZA,14:58-05:00,11:57+02:00,320
VIDP,LDZA,00:44+05:00,15:18+02:00,1,false|184,VIDP,SEQM,00:44+05:00,12:45-05:00,340|167,SEQM,LDZA,18:19-05:00,15:18+02:00,320
VIDP,LDZA,00:44+05:00,18:43+02:00,1,false|184,VIDP,SEQM,00:44+05:00,12:45-05:00,340|195,SEQM,RKSI,13:14-05:00,17:49+09:00,300|1354,RKSI,LDZA,22:32+09:00,18:43+02:00,340
VIDP,LDZA,00:44+05:00,18:43+02:00,1,false|184,VIDP,SEQM,00:44+05:00,12:45-05:00,340|197,SEQM,RKSI,18:25-05:00,22:00+09:00,320|1354,RKSI,LDZA,22:32+09:00,18:43+02:00,340
VIDP,LDZA,00:44+05:00,18:20+02:00,1,false|184,VIDP,SEQM,00:44+05:00,12:45-05:00,340|219,SEQM,RJTT,15:43-05:00,19:25+09:00,300|1384,RJTT,LDZA,22:54+09:00,18:20+02:00,300
VIDP,LDZA,00:44+05:00,18:20+02:00,1,false|184,VIDP,SEQM,00:44+05:00,12:45-05:00,340|221,SEQM,RJTT,16:39-05:00,20:21+09:00,360|1384,RJTT,LDZA,22:54+09:00,18:20+02:00,300
VIDP,LDZA,00:44+05:00,03:13+02:00,1,false|184,VIDP,SEQM,00:44+05:00,12:45-05:00,340|229,SEQM,WMKK,21:31-05:00,00:49+08:00,300|1386,WMKK,LDZA,01:10+08:00,03:13+02:00,300
VIDP,LDZA,00:44+05:00,11:56+02:00,1,false|184,VIDP,SEQM,00:44+05:00,12:45-05:00,340|229,SEQM,WMKK,21:31-05:00,00:49+08:00,300|1388,WMKK,LDZA,09:53+08:00,11:56+02:00,360
VIDP,LDZA,00:44+05:00,15:16+02:00,1,false|184,VIDP,SEQM,00:44+05:00,12:45-05:00,340|229,SEQM,WMKK,21:31-05:00,00:49+08:00,300|1390,WMKK,LDZA,13:13+08:00,15:16+02:00,340
VIDP,LDZA,00:44+05:00,22:19+02:00,1,false|184,VIDP,SEQM,00:44+05:00,12:45-05:00,340|245,SEQM,RPLL,16:03-05:00,19:38+08:00,360|1412,RPLL,LDZA,22:58+08:00,22:19+02:00,340
VIDP,LDZA,00:44+05:00,02:16+02:00,1,false|184,VIDP,SEQM,00:44+05:00,12:45-05:00,340|247,SEQM,RPLL,23:03-05:00,02:38+08:00,300|1408,RPLL,LDZA,02:55+08:00,02:16+02:00,340
VIDP,LDZA,00:44+05:00,15:06+02:00,1,false|184,VIDP,SEQM,00:44+05:00,12:45-05:00,340|247,SEQM,RPLL,23:03-05:00,02:38+08:00,300|1410,RPLL,LDZA,15:45+08:00,15:06+02:00,360
VIDP,LDZA,00:44+05:00,22:19+02:00,1,false|184,VIDP,SEQM,00:44+05:00,12:45-05:00,340|247,SEQM,RPLL,23:03-05:00,02:38+08:00,300|1412,RPLL,LDZA,22:58+08:00,22:19+02:00,340
VIDP,LDZA,20:54+05:00,11:12+02:00,2,false|190,VIDP,SEQM,20:54+05:00,08:55-05:00,320|73,SEQM,SVMI,09:29-05:00,14:39-04:00,320|323,SVMI,LDZA,17:24-04:00,11:12+02:00,340
VIDP,LDZA,06:16+05:00,18:15+02:00,1,false|338,VIDP,SVMI,06:16+05:00,16:08-04:00,320|291,SVMI,EDDI,17:38-04:00,11:10+02:00,340|1019,EDDI,LDZA,15:14+02:00,18:15+02:00,340
VIDP,LDZA,06:16+05:00,21:59+02:00,1,false|338,VIDP,SVMI,06:16+05:00,16:08-04:00,320|291,SVMI,EDDI,17:38-04:00,11:10+02:00,340|1021,EDDI,LDZA,18:58+02:00,21:59+02:00,360
VIDP,LDZA,06:16+05:00,11:12+02:00,1,false|338,VIDP,SVMI,06:16+05:00,16:08-04:00,320|323,SVMI,LDZA,17:24-04:00,11:12+02:00,340
VIDP,LDZA,06:16+05:00,00:49+02:00,2,false|338,VIDP,SVMI,06:16+05:00,16:08-04:00,320|329,SVMI,EKCH,20:36-04:00,14:05+02:00,300|1334,EKCH,LDZA,21:23+02:00,00:49+02:00,300
VIDP,LDZA,06:16+05:00,18:43+02:00,1,false|338,VIDP,SVMI,06:16+05:00,16:08-04:00,320|349,SVMI,RKSI,20:09-04:00,21:34+09:00,320|1354,RKSI,LDZA,22:32+09:00,18:43+02:00,340
VIDP,LDZA,06:16+05:00,21:02+02:00,1,false|338,VIDP,SVMI,06:16+05:00,16:08-04:00,320|355,SVMI,VTBS,20:09-04:00,19:32+07:00,360|1362,VTBS,LDZA,20:30+07:00,21:02+02:00,360
VIDP,LDZA,06:16+05:00,18:20+02:00,1,false|338,VIDP,SVMI,06:16+05:00,16:08-04:00,320|369,SVMI,RJTT,16:21-04:00,17:53+09:00,320|1384,RJTT,LDZA,22:54+09:00,18:20+02:00,300
VIDP,LDZA,06:16+05:00,01:36+02:00,2,false|338,VIDP,SVMI,06:16+05:00,16:08-04:00,320|377,SVMI,WMKK,19:29-04:00,19:05+08:00,320|1392,WMKK,LDZA,23:33+08:00,01:36+02:00,360
VIDP,LDZA,06:16+05:00,00:11+02:00,2,false|338,VIDP,SVMI,06:16+05:00,16:08-04:00,320|385,SVMI,WIII,23:04-04:00,20:11+07:00,340|1406,WIII,LDZA,20:21+07:00,00:11+02:00,320
VIDP,LDZA,06:16+05:00,22:19+02:00,1,false|338,VIDP,SVMI,06:16+05:00,16:08-04:00,320|391,SVMI,RPLL,18:21-04:00,18:59+08:00,360|1412,RPLL,LDZA,22:58+08:00,22:19+02:00,340
VIDP,LDZA,10:32+05:00,19:06+02:00,1,false|340,VIDP,SVMI,10:32+05:00,20:24-04:00,320|293,SVMI,LOWW,21:54-04:00,15:42+02:00,360|1049,LOWW,LDZA,17:41+02:00,19:06+02:00,320
VIDP,LDZA,10:32+05:00,23:08+02:00,1,false|340,VIDP,SVMI,10:32+05:00,20:24-04:00,320|293,SVMI,LOWW,21:54-04:00,15:42+02:00,360|1051,LOWW,LDZA,21:43+02:00,23:08+02:00,360
VIDP,LDZA,10:32+05:00,02:25+02:00,2,false|340,VIDP,SVMI,10:32+05:00,20:24-04:00,320|297,SVMI,EBCI,20:57-04:00,13:40+02:00,360|1093,EBCI,LDZA,23:06+02:00,02:25+02:00,300
VIDP,LDZA,10:32+05:00,19:42+02:00,1,false|340,VIDP,SVMI,10:32+05:00,20:24-04:00,320|317,SVMI,LKPR,21:05-04:00,15:42+02:00,300|1295,LKPR,LDZA,17:59+02:00,19:42+02:00,300
VIDP,LDZA,10:32+05:00,00:49+02:00,2,false|340,VIDP,SVMI,10:32+05:00,20:24-04:00,320|329,SVMI,EKCH,20:36-04:00,14:05+02:00,300|1334,EKCH,LDZA,21:23+02:00,00:49+02:00,300
VIDP,LDZA,10:32+05:00,03:48+02:00,2,false|340,VIDP,SVMI,10:32+05:00,20:24-04:00,320|359,SVMI,OMDB,20:57-04:00,21:43+04:00,300|1368,OMDB,LDZA,22:36+04:00,03:48+02:00,320
VIDP,LDZA,10:32+05:00,00:11+02:00,2,false|340,VIDP,SVMI,10:32+05:00,20:24-04:00,320|385,SVMI,WIII,23:04-04:00,20:11+07:00,340|1406,WIII,LDZA,20:21+07:00,00:11+02:00,320
VIDP,LDZA,18:27+05:00,01:09+02:00,2,false|342,VIDP,SVMI,18:27+05:00,04:19-04:00,340|319,SVMI,LDZA,07:21-04:00,01:09+02:00,340
VIDP,LDZA,18:27+05:00,08:09+02:00,2,false|342,VIDP,SVMI,18:27+05:00,04:19-04:00,340|321,SVMI,LDZA,14:21-04:00,08:09+02:00,360
VIDP,LDZA,18:27+05:00,11:12+02:00,2,false|342,VIDP,SVMI,18:27+05:00,04:19-04:00,340|323,SVMI,LDZA,17:24-04:00,11:12+02:00,340
VIDP,LDZA,07:38+05:00,20:31+02:00,1,false|484,VIDP,SBBR,07:38+05:00,18:22-03:00,340|399,SBBR,SLLP,20:16-03:00,23:06-04:00,320|685,SLLP,LDZA,23:56-04:00,20:31+02:00,340
VIDP,LDZA,07:38+05:00,19:42+02:00,1,false|484,VIDP,SBBR,07:38+05:00,18:22-03:00,340|469,SBBR,LKPR,21:23-03:00,15:09+02:00,300|1295,LKPR,LDZA,17:59+02:00,19:42+02:00,300
VIDP,LDZA,07:38+05:00,02:24+02:00,2,false|484,VIDP,SBBR,07:38+05:00,18:22-03:00,340|481,SBBR,EHAM,19:18-03:00,13:31+02:00,360|1340,EHAM,LDZA,23:56+02:00,02:24+02:00,340
VIDP,LDZA,07:38+05:00,18:43+02:00,1,false|484,VIDP,SBBR,07:38+05:00,18:22-03:00,340|491,SBBR,RKSI,21:42-03:00,21:20+09:00,340|1354,RKSI,LDZA,22:32+09:00,18:43+02:00,340
VIDP,LDZA,07:38+05:00,21:02+02:00,1,false|484,VIDP,SBBR,07:38+05:00,18:22-03:00,340|497,SBBR,VTBS,21:37-03:00,17:25+07:00,300|1362,VTBS,LDZA,20:30+07:00,21:02+02:00,360
VIDP,LDZA,07:38+05:00,01:36+02:00,2,false|484,VIDP,SBBR,07:38+05:00,18:22-03:00,340|521,SBBR,WMKK,23:35-03:00,20:49+08:00,340|1392,WMKK,LDZA,23:33+08:00,01:36+02:00,360
VIDP,LDZA,07:38+05:00,21:31+02:00,1,false|484,VIDP,SBBR,07:38+05:00,18:22-03:00,340|529,SBBR,WSSS,21:35-03:00,18:46+08:00,320|1400,WSSS,LDZA,19:19+08:00,21:31+02:00,360
VIDP,LDZA,07:38+05:00,00:11+02:00,2,false|484,VIDP,SBBR,07:38+05:00,18:22-03:00,340|535,SBBR,WIII,21:12-03:00,14:26+07:00,360|1406,WIII,LDZA,20:21+07:00,00:11+02:00,320
VIDP,LDZA,07:38+05:00,22:19+02:00,1,false|484,VIDP,SBBR,07:38+05:00,18:22-03:00,340|543,SBBR,RPLL,18:49-03:00,16:55+08:00,300|1412,RPLL,LDZA,22:58+08:00,22:19+02:00,340
VIDP,LDZA,21:55+05:00,05:33+02:00,2,false|486,VIDP,SBBR,21:55+05:00,08:39-03:00,300|471,SBBR,LDZA,11:59-03:00,05:33+02:00,340
VIDP,LDZA,21:55+05:00,09:10+02:00,2,false|486,VIDP,SBBR,21:55+05:00,08:39-03:00,300|473,SBBR,LDZA,15:36-03:00,09:10+02:00,320
VIDP,LDZA,04:18+05:00,20:31+02:00,1,false|704,VIDP,SLLP,04:18+05:00,17:39-04:00,320|685,SLLP,LDZA,23:56-04:00,20:31+02:00,340
VIDP,LDZA,04:18+05:00,00:49+02:00,2,false|704,VIDP,SLLP,04:18+05:00,17:39-04:00,320|693,SLLP,EKCH,20:18-04:00,17:56+02:00,320|1334,EKCH,LDZA,21:23+02:00,00:49+02:00,300
VIDP,LDZA,04:18+05:00,23:50+02:00,1,false|704,VIDP,SLLP,04:18+05:00,17:39-04:00,320|713,SLLP,RKSI,22:05-04:00,01:56+09:00,320|1348,RKSI,LDZA,03:39+09:00,23:50+02:00,320
VIDP,LDZA,04:18+05:00,03:37+02:00,1,false|704,VIDP,SLLP,04:18+05:00,17:39-04:00,320|713,SLLP,RKSI,22:05-04:00,01:56+09:00,320|1350,RKSI,LDZA,07:26+09:00,03:37+02:00,300
VIDP,LDZA,04:18+05:00,13:31+02:00,1,false|704,VIDP,SLLP,04:18+05:00,17:39-04:00,320|713,SLLP,RKSI,22:05-04:00,01:56+09:00,320|1352,RKSI,LDZA,17:20+09:00,13:31+02:00,300
VIDP,LDZA,04:18+05:00,18:43+02:00,1,false|704,VIDP,SLLP,04:18+05:00,17:39-04:00,320|713,SLLP,RKSI,22:05-04:00,01:56+09:00,320|1354,RKSI,LDZA,22:32+09:00,18:43+02:00,340
VIDP,LDZA,04:18+05:00,21:02+02:00,1,false|704,VIDP,SLLP,04:18+05:00,17:39-04:00,320|719,SLLP,VTBS,19:34-04:00,19:05+07:00,300|1362,VTBS,LDZA,20:30+07:00,21:02+02:00,360
VIDP,LDZA,04:18+05:00,01:28+02:00,1,false|704,VIDP,SLLP,04:18+05:00,17:39-04:00,320|735,SLLP,RJTT,23:55-04:00,02:47+09:00,340|1378,RJTT,LDZA,05:02+09:00,01:28+02:00,320
VIDP,LDZA,04:18+05:00,07:54+02:00,1,false|704,VIDP,SLLP,04:18+05:00,17:39-04:00,320|735,SLLP,RJTT,23:55-04:00,02:47+09:00,340|1380,RJTT,LDZA,11:28+09:00,07:54+02:00,360
VIDP,LDZA,04:18+05:00,13:49+02:00,1,false|704,VIDP,SLLP,04:18+05:00,17:39-04:00,320|735,SLLP,RJTT,23:55-04:00,02:47+09:00,340|1382,RJTT,LDZA,17:23+09:00,13:49+02:00,320
VIDP,LDZA,04:18+05:00,18:20+02:00,1,false|704,VIDP,SLLP,04:18+05:00,17:39-04:00,320|735,SLLP,RJTT,23:55-04:00,02:47+09:00,340|1384,RJTT,LDZA,22:54+09:00,18:20+02:00,300
VIDP,LDZA,04:18+05:00,03:13+02:00,1,false|704,VIDP,SLLP,04:18+05:00,17:39-04:00,320|743,SLLP,WMKK,23:03-04:00,00:06+08:00,300|1386,WMKK,LDZA,01:10+08:00,03:13+02:00,300
VIDP,LDZA,04:18+05:00,11:56+02:00,1,false|704,VIDP,SLLP,04:18+05:00,17:39-04:00,320|743,SLLP,WMKK,23:03-04:00,00:06+08:00,300|1388,WMKK,LDZA,09:53+08:00,11:56+02:00,360
VIDP,LDZA,04:18+05:00,15:16+02:00,1,false|704,VIDP,SLLP,04:18+05:00,17:39-04:00,320|743,SLLP,WMKK,23:03-04:00,00:06+08:00,300|1390,WMKK,LDZA,13:13+08:00,15:16+02:00,340
VIDP,LDZA,04:18+05:00,01:36+02:00,2,false|704,VIDP,SLLP,04:18+05:00,17:39-04:00,320|743,SLLP,WMKK,23:03-04:00,00:06+08:00,300|1392,WMKK,LDZA,23:33+08:00,01:36+02:00,360
VIDP,LDZA,04:35+05:00,20:31+02:00,1,false|870,VIDP,SUAA,04:35+05:00,17:07-03:00,320|640,SUAA,SLLP,17:38-03:00,20:34-04:00,360|685,SLLP,LDZA,23:56-04:00,20:31+02:00,340
VIDP,LDZA,16:52+05:00,11:12+02:00,2,false|874,VIDP,SUAA,16:52+05:00,05:24-03:00,320|276,SUAA,SVMI,08:33-03:00,15:50-04:00,360|323,SVMI,LDZA,17:24-04:00,11:12+02:00,340
VIDP,LDZA,00:30+05:00,09:10+02:00,1,false|934,VIDP,LATI,00:30+05:00,05:18+02:00,360|430,LATI,SBBR,06:30+02:00,14:04-03:00,300|473,SBBR,LDZA,15:36-03:00,09:10+02:00,320
VIDP,LDZA,00:30+05:00,20:31+02:00,1,false|934,VIDP,LATI,00:30+05:00,05:18+02:00,360|644,LATI,SLLP,09:15+02:00,18:59-04:00,320|685,SLLP,LDZA,23:56-04:00,20:31+02:00,340
VIDP,LDZA,00:30+05:00,20:31+02:00,1,false|934,VIDP,LATI,00:30+05:00,05:18+02:00,360|646,LATI,SLLP,12:55+02:00,21:39-04:00,360|685,SLLP,LDZA,23:56-04:00,20:31+02:00,340
VIDP,LDZA,00:30+05:00,21:59+02:00,0,false|934,VIDP,LATI,00:30+05:00,05:18+02:00,360|877,LATI,EDDI,15:32+02:00,18:10+02:00,320|1021,EDDI,LDZA,18:58+02:00,21:59+02:00,360
VIDP,LDZA,00:30+05:00,19:06+02:00,0,false|934,VIDP,LATI,00:30+05:00,05:18+02:00,360|883,LATI,LOWW,09:46+02:00,12:47+02:00,300|1049,LOWW,LDZA,17:41+02:00,19:06+02:00,320
VIDP,LDZA,00:30+05:00,23:08+02:00,0,false|934,VIDP,LATI,00:30+05:00,05:18+02:00,360|883,LATI,LOWW,09:46+02:00,12:47+02:00,300|1051,LOWW,LDZA,21:43+02:00,23:08+02:00,360
VIDP,LDZA,00:30+05:00,23:08+02:00,0,false|934,VIDP,LATI,00:30+05:00,05:18+02:00,360|885,LATI,LOWW,17:26+02:00,20:27+02:00,300|1051,LOWW,LDZA,21:43+02:00,23:08+02:00,360
VIDP,LDZA,00:30+05:00,02:25+02:00,1,false|934,VIDP,LATI,00:30+05:00,05:18+02:00,360|889,LATI,EBCI,05:25+02:00,08:20+02:00,300|1093,EBCI,LDZA,23:06+02:00,02:25+02:00,300
VIDP,LDZA,00:30+05:00,02:25+02:00,1,false|934,VIDP,LATI,00:30+05:00,05:18+02:00,360|891,LATI,EBCI,10:13+02:00,13:08+02:00,360|1093,EBCI,LDZA,23:06+02:00,02:25+02:00,300
VIDP,LDZA,00:30+05:00,02:25+02:00,1,false|934,VIDP,LATI,00:30+05:00,05:18+02:00,360|893,LATI,EBCI,19:36+02:00,22:31+02:00,300|1093,EBCI,LDZA,23:06+02:00,02:25+02:00,300
