LBSF,SKBO,02:46+03:00,21:42-05:00,0,false|LBSF,SEQM,02:46+03:00,09:29-05:00,360|SEQM,SKBO,19:55-05:00,21:42-05:00,360
LBSF,WIII,06:35+03:00,10:22+07:00,1,false|LBSF,ZBAA,06:35+03:00,14:52+08:00,300|ZBAA,RPLL,19:28+08:00,00:06+08:00,340|RPLL,WIII,05:14+08:00,10:22+07:00,300
LBSF,WIII,06:35+03:00,15:50+07:00,1,false|LBSF,ZBAA,06:35+03:00,14:52+08:00,300|ZBAA,RPLL,19:28+08:00,00:06+08:00,340|RPLL,WIII,10:42+08:00,15:50+07:00,320
LBSF,WIII,06:35+03:00,22:33+07:00,1,false|LBSF,ZBAA,06:35+03:00,14:52+08:00,300|ZBAA,RPLL,19:28+08:00,00:06+08:00,340|RPLL,WIII,17:25+08:00,22:33+07:00,300
LBSF,WIII,06:35+03:00,23:38+07:00,1,false|LBSF,ZBAA,06:35+03:00,14:52+08:00,300|ZBAA,RPLL,19:28+08:00,00:06+08:00,340|RPLL,WIII,18:30+08:00,23:38+07:00,340
LBSF,WIII,09:14+03:00,19:29+07:00,1,false|LBSF,ZBAA,09:14+03:00,17:31+08:00,340|ZBAA,SEQM,18:01+08:00,19:30-05:00,360|SEQM,WIII,20:58-05:00,19:29+07:00,360
LBSF,WIII,09:14+03:00,14:26+07:00,1,false|LBSF,ZBAA,09:14+03:00,17:31+08:00,340|ZBAA,SBBR,17:58+08:00,18:44-03:00,360|SBBR,WIII,21:12-03:00,14:26+07:00,360
LBSF,WIII,09:14+03:00,07:25+07:00,1,false|LBSF,ZBAA,09:14+03:00,17:31+08:00,340|ZBAA,LDZA,21:21+08:00,17:13+02:00,360|LDZA,WIII,17:35+02:00,07:25+07:00,300
LBSF,WIII,09:14+03:00,13:44+07:00,1,false|LBSF,ZBAA,09:14+03:00,17:31+08:00,340|ZBAA,WMKK,22:35+08:00,05:54+08:00,300|WMKK,WIII,09:44+08:00,13:44+07:00,340
LBSF,WIII,09:14+03:00,20:06+07:00,1,false|LBSF,ZBAA,09:14+03:00,17:31+08:00,340|ZBAA,WMKK,22:35+08:00,05:54+08:00,300|WMKK,WIII,16:06+08:00,20:06+07:00,300
LBSF,WIII,09:14+03:00,02:25+07:00,2,false|LBSF,ZBAA,09:14+03:00,17:31+08:00,340|ZBAA,WMKK,22:35+08:00,05:54+08:00,300|WMKK,WIII,22:25+08:00,02:25+07:00,340
LBSF,WIII,09:14+03:00,08:18+07:00,1,false|LBSF,ZBAA,09:14+03:00,17:31+08:00,340|ZBAA,WSSS,18:13+08:00,01:40+08:00,320|WSSS,WIII,05:21+08:00,08:18+07:00,340
LBSF,WIII,09:14+03:00,14:19+07:00,1,false|LBSF,ZBAA,09:14+03:00,17:31+08:00,340|ZBAA,WSSS,18:13+08:00,01:40+08:00,320|WSSS,WIII,11:22+08:00,14:19+07:00,360
LBSF,WIII,09:14+03:00,19:17+07:00,1,false|LBSF,ZBAA,09:14+03:00,17:31+08:00,340|ZBAA,WSSS,18:13+08:00,01:40+08:00,320|WSSS,WIII,16:20+08:00,19:17+07:00,320
LBSF,WIII,09:14+03:00,05:25+07:00,1,false|LBSF,ZBAA,09:14+03:00,17:31+08:00,340|ZBAA,WIII,22:27+08:00,05:25+07:00,340
LBSF,WIII,09:14+03:00,10:22+07:00,1,false|LBSF,ZBAA,09:14+03:00,17:31+08:00,340|ZBAA,RPLL,19:28+08:00,00:06+08:00,340|RPLL,WIII,05:14+08:00,10:22+07:00,300
LBSF,WIII,09:14+03:00,15:50+07:00,1,false|LBSF,ZBAA,09:14+03:00,17:31+08:00,340|ZBAA,RPLL,19:28+08:00,00:06+08:00,340|RPLL,WIII,10:42+08:00,15:50+07:00,320
LBSF,WIII,09:14+03:00,22:33+07:00,1,false|LBSF,ZBAA,09:14+03:00,17:31+08:00,340|ZBAA,RPLL,19:28+08:00,00:06+08:00,340|RPLL,WIII,17:25+08:00,22:33+07:00,300
LBSF,WIII,09:14+03:00,23:38+07:00,1,false|LBSF,ZBAA,09:14+03:00,17:31+08:00,340|ZBAA,RPLL,19:28+08:00,00:06+08:00,340|RPLL,WIII,18:30+08:00,23:38+07:00,340
LBSF,WIII,16:50+03:00,18:29+07:00,1,false|LBSF,ZBAA,16:50+03:00,00:07+08:00,340|ZBAA,UMMS,01:12+08:00,00:38+03:00,360|UMMS,WIII,03:06+03:00,18:29+07:00,360
LBSF,WIII,16:50+03:00,22:21+07:00,1,false|LBSF,ZBAA,16:50+03:00,00:07+08:00,340|ZBAA,UMMS,01:12+08:00,00:38+03:00,360|UMMS,WIII,07:58+03:00,22:21+07:00,360
LBSF,WIII,16:50+03:00,05:35+07:00,2,false|LBSF,ZBAA,16:50+03:00,00:07+08:00,340|ZBAA,UMMS,01:12+08:00,00:38+03:00,360|UMMS,WIII,14:12+03:00,05:35+07:00,320
LBSF,WIII,16:50+03:00,10:50+07:00,2,false|LBSF,ZBAA,16:50+03:00,00:07+08:00,340|ZBAA,UMMS,01:12+08:00,00:38+03:00,360|UMMS,WIII,19:27+03:00,10:50+07:00,340
LBSF,WIII,16:50+03:00,10:50+07:00,2,false|LBSF,ZBAA,16:50+03:00,00:07+08:00,340|ZBAA,UMMS,15:18+08:00,14:44+03:00,360|UMMS,WIII,19:27+03:00,10:50+07:00,340
LBSF,WIII,16:50+03:00,18:43+07:00,1,false|LBSF,ZBAA,16:50+03:00,00:07+08:00,340|ZBAA,LDZA,05:45+08:00,01:37+02:00,300|LDZA,WIII,04:53+02:00,18:43+07:00,360
LBSF,WIII,16:50+03:00,04:59+07:00,2,false|LBSF,ZBAA,16:50+03:00,00:07+08:00,340|ZBAA,LDZA,05:45+08:00,01:37+02:00,300|LDZA,WIII,14:09+02:00,04:59+07:00,360
LBSF,WIII,16:50+03:00,07:25+07:00,2,false|LBSF,ZBAA,16:50+03:00,00:07+08:00,340|ZBAA,LDZA,05:45+08:00,01:37+02:00,300|LDZA,WIII,17:35+02:00,07:25+07:00,300
LBSF,WIII,16:50+03:00,04:59+07:00,2,false|LBSF,ZBAA,16:50+03:00,00:07+08:00,340|ZBAA,LDZA,10:12+08:00,06:04+02:00,340|LDZA,WIII,14:09+02:00,04:59+07:00,360
LBSF,WIII,16:50+03:00,07:25+07:00,2,false|LBSF,ZBAA,16:50+03:00,00:07+08:00,340|ZBAA,LDZA,10:12+08:00,06:04+02:00,340|LDZA,WIII,17:35+02:00,07:25+07:00,300
LBSF,WIII,16:50+03:00,04:59+07:00,2,false|LBSF,ZBAA,16:50+03:00,00:07+08:00,340|ZBAA,LDZA,12:29+08:00,08:21+02:00,360|LDZA,WIII,14:09+02:00,04:59+07:00,360
LBSF,WIII,16:50+03:00,07:25+07:00,2,false|LBSF,ZBAA,16:50+03:00,00:07+08:00,340|ZBAA,LDZA,12:29+08:00,08:21+02:00,360|LDZA,WIII,17:35+02:00,07:25+07:00,300
LBSF,WIII,16:50+03:00,07:25+07:00,2,false|LBSF,ZBAA,16:50+03:00,00:07+08:00,340|ZBAA,LDZA,21:21+08:00,17:13+02:00,360|LDZA,WIII,17:35+02:00,07:25+07:00,300
LBSF,WIII,16:50+03:00,03:27+07:00,2,false|LBSF,ZBAA,16:50+03:00,00:07+08:00,340|ZBAA,OMDB,03:24+08:00,06:56+04:00,300|OMDB,WIII,13:37+04:00,03:27+07:00,320
LBSF,WIII,16:50+03:00,13:12+07:00,2,false|LBSF,ZBAA,16:50+03:00,00:07+08:00,340|ZBAA,OMDB,03:24+08:00,06:56+04:00,300|OMDB,WIII,23:22+04:00,13:12+07:00,300
LBSF,WIII,16:50+03:00,03:27+07:00,2,false|LBSF,ZBAA,16:50+03:00,00:07+08:00,340|ZBAA,OMDB,08:06+08:00,11:38+04:00,320|OMDB,WIII,13:37+04:00,03:27+07:00,320
LBSF,WIII,16:50+03:00,13:12+07:00,2,false|LBSF,ZBAA,16:50+03:00,00:07+08:00,340|ZBAA,OMDB,08:06+08:00,11:38+04:00,320|OMDB,WIII,23:22+04:00,13:12+07:00,300
LBSF,WIII,16:50+03:00,13:12+07:00,2,false|LBSF,ZBAA,16:50+03:00,00:07+08:00,340|ZBAA,OMDB,17:13+08:00,20:45+04:00,300|OMDB,WIII,23:22+04:00,13:12+07:00,300
LBSF,WIII,16:50+03:00,00:48+07:00,2,false|LBSF,ZBAA,16:50+03:00,00:07+08:00,340|ZBAA,RJTT,11:48+08:00,14:32+09:00,300|RJTT,WIII,18:19+09:00,00:48+07:00,320
LBSF,WIII,16:50+03:00,20:06+07:00,1,false|LBSF,ZBAA,16:50+03:00,00:07+08:00,340|ZBAA,WMKK,04:59+08:00,11:18+08:00,360|WMKK,WIII,16:06+08:00,20:06+07:00,300
LBSF,WIII,16:50+03:00,02:25+07:00,2,false|LBSF,ZBAA,16:50+03:00,00:07+08:00,340|ZBAA,WMKK,04:59+08:00,11:18+08:00,360|WMKK,WIII,22:25+08:00,02:25+07:00,340
LBSF,WIII,16:50+03:00,02:25+07:00,2,false|LBSF,ZBAA,16:50+03:00,00:07+08:00,340|ZBAA,WMKK,13:30+08:00,20:49+08:00,300|WMKK,WIII,22:25+08:00,02:25+07:00,340
LBSF,WIII,16:50+03:00,19:17+07:00,1,false|LBSF,ZBAA,16:50+03:00,00:07+08:00,340|ZBAA,WSSS,05:48+08:00,12:15+08:00,320|WSSS,WIII,16:20+08:00,19:17+07:00,320
LBSF,WIII,16:50+03:00,08:27+07:00,1,false|LBSF,ZBAA,16:50+03:00,00:07+08:00,340|ZBAA,WIII,01:29+08:00,08:27+07:00,320
LBSF,WIII,16:50+03:00,17:01+07:00,1,false|LBSF,ZBAA,16:50+03:00,00:07+08:00,340|ZBAA,WIII,10:03+08:00,17:01+07:00,320
LBSF,WIII,16:50+03:00,21:08+07:00,1,false|LBSF,ZBAA,16:50+03:00,00:07+08:00,340|ZBAA,WIII,14:10+08:00,21:08+07:00,320
LBSF,WIII,16:50+03:00,05:25+07:00,2,false|LBSF,ZBAA,16:50+03:00,00:07+08:00,340|ZBAA,WIII,22:27+08:00,05:25+07:00,340
LBSF,WIII,16:50+03:00,22:33+07:00,1,false|LBSF,ZBAA,16:50+03:00,00:07+08:00,340|ZBAA,RPLL,07:40+08:00,12:18+08:00,320|RPLL,WIII,17:25+08:00,22:33+07:00,300
LBSF,WIII,16:50+03:00,23:38+07:00,1,false|LBSF,ZBAA,16:50+03:00,00:07+08:00,340|ZBAA,RPLL,07:40+08:00,12:18+08:00,320|RPLL,WIII,18:30+08:00,23:38+07:00,340
LBSF,WIII,16:50+03:00,23:38+07:00,1,false|LBSF,ZBAA,16:50+03:00,00:07+08:00,340|ZBAA,RPLL,13:38+08:00,18:16+08:00,360|RPLL,WIII,18:30+08:00,23:38+07:00,340
LBSF,WIII,05:21+03:00,05:35+07:00,1,false|LBSF,RJTT,05:21+03:00,14:49+09:00,340|RJTT,UMMS,16:10+09:00,14:05+03:00,320|UMMS,WIII,14:12+03:00,05:35+07:00,320
LBSF,WIII,05:21+03:00,10:50+07:00,1,false|LBSF,RJTT,05:21+03:00,14:49+09:00,340|RJTT,UMMS,16:10+09:00,14:05+03:00,320|UMMS,WIII,19:27+03:00,10:50+07:00,340
LBSF,WIII,05:21+03:00,04:59+07:00,1,false|LBSF,RJTT,05:21+03:00,14:49+09:00,340|RJTT,LDZA,17:23+09:00,13:49+02:00,320|LDZA,WIII,14:09+02:00,04:59+07:00,360
LBSF,WIII,05:21+03:00,07:25+07:00,1,false|LBSF,RJTT,05:21+03:00,14:49+09:00,340|RJTT,LDZA,17:23+09:00,13:49+02:00,320|LDZA,WIII,17:35+02:00,07:25+07:00,300
LBSF,WIII,05:21+03:00,13:12+07:00,1,false|LBSF,RJTT,05:21+03:00,14:49+09:00,340|RJTT,OMDB,15:50+09:00,17:04+04:00,300|OMDB,WIII,23:22+04:00,13:12+07:00,300
LBSF,WIII,05:21+03:00,05:25+07:00,1,false|LBSF,RJTT,05:21+03:00,14:49+09:00,340|RJTT,ZBAA,18:32+09:00,19:16+08:00,340|ZBAA,WIII,22:27+08:00,05:25+07:00,340
LBSF,WIII,05:21+03:00,00:48+07:00,1,false|LBSF,RJTT,05:21+03:00,14:49+09:00,340|RJTT,WIII,18:19+09:00,00:48+07:00,320
LBSF,WIII,05:21+03:00,10:22+07:00,1,false|LBSF,RJTT,05:21+03:00,14:49+09:00,340|RJTT,RPLL,21:35+09:00,00:31+08:00,320|RPLL,WIII,05:14+08:00,10:22+07:00,300
LBSF,WIII,05:21+03:00,15:50+07:00,1,false|LBSF,RJTT,05:21+03:00,14:49+09:00,340|RJTT,RPLL,21:35+09:00,00:31+08:00,320|RPLL,WIII,10:42+08:00,15:50+07:00,320
LBSF,WIII,05:21+03:00,22:33+07:00,1,false|LBSF,RJTT,05:21+03:00,14:49+09:00,340|RJTT,RPLL,21:35+09:00,00:31+08:00,320|RPLL,WIII,17:25+08:00,22:33+07:00,300
LBSF,WIII,05:21+03:00,23:38+07:00,1,false|LBSF,RJTT,05:21+03:00,14:49+09:00,340|RJTT,RPLL,21:35+09:00,00:31+08:00,320|RPLL,WIII,18:30+08:00,23:38+07:00,340
LBSF,WIII,09:38+03:00,05:25+07:00,1,false|LBSF,RJTT,09:38+03:00,18:06+09:00,360|RJTT,ZBAA,18:32+09:00,19:16+08:00,340|ZBAA,WIII,22:27+08:00,05:25+07:00,340
LBSF,WIII,09:38+03:00,06:10+07:00,1,false|LBSF,RJTT,09:38+03:00,18:06+09:00,360|RJTT,WMKK,19:13+09:00,00:51+08:00,360|WMKK,WIII,02:10+08:00,06:10+07:00,300
LBSF,WIII,09:38+03:00,13:44+07:00,1,false|LBSF,RJTT,09:38+03:00,18:06+09:00,360|RJTT,WMKK,19:13+09:00,00:51+08:00,360|WMKK,WIII,09:44+08:00,13:44+07:00,340
LBSF,WIII,09:38+03:00,20:06+07:00,1,false|LBSF,RJTT,09:38+03:00,18:06+09:00,360|RJTT,WMKK,19:13+09:00,00:51+08:00,360|WMKK,WIII,16:06+08:00,20:06+07:00,300
LBSF,WIII,09:38+03:00,02:25+07:00,2,false|LBSF,RJTT,09:38+03:00,18:06+09:00,360|RJTT,WMKK,19:13+09:00,00:51+08:00,360|WMKK,WIII,22:25+08:00,02:25+07:00,340
LBSF,WIII,09:38+03:00,00:48+07:00,1,false|LBSF,RJTT,09:38+03:00,18:06+09:00,360|RJTT,WIII,18:19+09:00,00:48+07:00,320
LBSF,WIII,09:38+03:00,10:22+07:00,1,false|LBSF,RJTT,09:38+03:00,18:06+09:00,360|RJTT,RPLL,21:35+09:00,00:31+08:00,320|RPLL,WIII,05:14+08:00,10:22+07:00,300
LBSF,WIII,09:38+03:00,15:50+07:00,1,false|LBSF,RJTT,09:38+03:00,18:06+09:00,360|RJTT,RPLL,21:35+09:00,00:31+08:00,320|RPLL,WIII,10:42+08:00,15:50+07:00,320
LBSF,WIII,09:38+03:00,22:33+07:00,1,false|LBSF,RJTT,09:38+03:00,18:06+09:00,360|RJTT,RPLL,21:35+09:00,00:31+08:00,320|RPLL,WIII,17:25+08:00,22:33+07:00,300
LBSF,WIII,09:38+03:00,23:38+07:00,1,false|LBSF,RJTT,09:38+03:00,18:06+09:00,360|RJTT,RPLL,21:35+09:00,00:31+08:00,320|RPLL,WIII,18:30+08:00,23:38+07:00,340
LBSF,WIII,16:27+03:00,18:29+07:00,1,false|LBSF,RJTT,16:27+03:00,01:55+09:00,360|RJTT,UMMS,03:26+09:00,01:21+03:00,300|UMMS,WIII,03:06+03:00,18:29+07:00,360
LBSF,WIII,16:27+03:00,22:21+07:00,1,false|LBSF,RJTT,16:27+03:00,01:55+09:00,360|RJTT,UMMS,03:26+09:00,01:21+03:00,300|UMMS,WIII,07:58+03:00,22:21+07:00,360
LBSF,WIII,16:27+03:00,05:35+07:00,2,false|LBSF,RJTT,16:27+03:00,01:55+09:00,360|RJTT,UMMS,03:26+09:00,01:21+03:00,300|UMMS,WIII,14:12+03:00,05:35+07:00,320
LBSF,WIII,16:27+03:00,10:50+07:00,2,false|LBSF,RJTT,16:27+03:00,01:55+09:00,360|RJTT,UMMS,03:26+09:00,01:21+03:00,300|UMMS,WIII,19:27+03:00,10:50+07:00,340
LBSF,WIII,16:27+03:00,05:35+07:00,2,false|LBSF,RJTT,16:27+03:00,01:55+09:00,360|RJTT,UMMS,13:29+09:00,11:24+03:00,300|UMMS,WIII,14:12+03:00,05:35+07:00,320
LBSF,WIII,16:27+03:00,10:50+07:00,2,false|LBSF,RJTT,16:27+03:00,01:55+09:00,360|RJTT,UMMS,13:29+09:00,11:24+03:00,300|UMMS,WIII,19:27+03:00,10:50+07:00,340
LBSF,WIII,16:27+03:00,05:35+07:00,2,false|LBSF,RJTT,16:27+03:00,01:55+09:00,360|RJTT,UMMS,16:10+09:00,14:05+03:00,320|UMMS,WIII,14:12+03:00,05:35+07:00,320
LBSF,WIII,16:27+03:00,10:50+07:00,2,false|LBSF,RJTT,16:27+03:00,01:55+09:00,360|RJTT,UMMS,16:10+09:00,14:05+03:00,320|UMMS,WIII,19:27+03:00,10:50+07:00,340
LBSF,WIII,16:27+03:00,18:43+07:00,1,false|LBSF,RJTT,16:27+03:00,01:55+09:00,360|RJTT,LDZA,05:02+09:00,01:28+02:00,320|LDZA,WIII,04:53+02:00,18:43+07:00,360
LBSF,WIII,16:27+03:00,04:59+07:00,2,false|LBSF,RJTT,16:27+03:00,01:55+09:00,360|RJTT,LDZA,05:02+09:00,01:28+02:00,320|LDZA,WIII,14:09+02:00,04:59+07:00,360
LBSF,WIII,16:27+03:00,07:25+07:00,2,false|LBSF,RJTT,16:27+03:00,01:55+09:00,360|RJTT,LDZA,05:02+09:00,01:28+02:00,320|LDZA,WIII,17:35+02:00,07:25+07:00,300
LBSF,WIII,16:27+03:00,04:59+07:00,2,false|LBSF,RJTT,16:27+03:00,01:55+09:00,360|RJTT,LDZA,11:28+09:00,07:54+02:00,360|LDZA,WIII,14:09+02:00,04:59+07:00,360
LBSF,WIII,16:27+03:00,07:25+07:00,2,false|LBSF,RJTT,16:27+03:00,01:55+09:00,360|RJTT,LDZA,11:28+09:00,07:54+02:00,360|LDZA,WIII,17:35+02:00,07:25+07:00,300
LBSF,WIII,16:27+03:00,04:59+07:00,2,false|LBSF,RJTT,16:27+03:00,01:55+09:00,360|RJTT,LDZA,17:23+09:00,13:49+02:00,320|LDZA,WIII,14:09+02:00,04:59+07:00,360
LBSF,WIII,16:27+03:00,07:25+07:00,2,false|LBSF,RJTT,16:27+03:00,01:55+09:00,360|RJTT,LDZA,17:23+09:00,13:49+02:00,320|LDZA,WIII,17:35+02:00,07:25+07:00,300
LBSF,WIII,16:27+03:00,20:22+07:00,1,false|LBSF,RJTT,16:27+03:00,01:55+09:00,360|RJTT,OMDB,02:32+09:00,04:46+04:00,340|OMDB,WIII,06:32+04:00,20:22+07:00,320
LBSF,WIII,16:27+03:00,03:27+07:00,2,false|LBSF,RJTT,16:27+03:00,01:55+09:00,360|RJTT,OMDB,02:32+09:00,04:46+04:00,340|OMDB,WIII,13:37+04:00,03:27+07:00,320
LBSF,WIII,16:27+03:00,13:12+07:00,2,false|LBSF,RJTT,16:27+03:00,01:55+09:00,360|RJTT,OMDB,02:32+09:00,04:46+04:00,340|OMDB,WIII,23:22+04:00,13:12+07:00,300
LBSF,WIII,16:27+03:00,13:12+07:00,2,false|LBSF,RJTT,16:27+03:00,01:55+09:00,360|RJTT,OMDB,15:50+09:00,17:04+04:00,300|OMDB,WIII,23:22+04:00,13:12+07:00,300
LBSF,WIII,16:27+03:00,17:01+07:00,1,false|LBSF,RJTT,16:27+03:00,01:55+09:00,360|RJTT,ZBAA,02:10+09:00,03:54+08:00,360|ZBAA,WIII,10:03+08:00,17:01+07:00,320
LBSF,WIII,16:27+03:00,21:08+07:00,1,false|LBSF,RJTT,16:27+03:00,01:55+09:00,360|RJTT,ZBAA,02:10+09:00,03:54+08:00,360|ZBAA,WIII,14:10+08:00,21:08+07:00,320
LBSF,WIII,16:27+03:00,05:25+07:00,2,false|LBSF,RJTT,16:27+03:00,01:55+09:00,360|RJTT,ZBAA,02:10+09:00,03:54+08:00,360|ZBAA,WIII,22:27+08:00,05:25+07:00,340
LBSF,WIII,16:27+03:00,05:25+07:00,2,false|LBSF,RJTT,16:27+03:00,01:55+09:00,360|RJTT,ZBAA,18:32+09:00,19:16+08:00,340|ZBAA,WIII,22:27+08:00,05:25+07:00,340
LBSF,WIII,16:27+03:00,20:06+07:00,1,false|LBSF,RJTT,16:27+03:00,01:55+09:00,360|RJTT,WMKK,06:34+09:00,11:12+08:00,320|WMKK,WIII,16:06+08:00,20:06+07:00,300
LBSF,WIII,16:27+03:00,02:25+07:00,2,false|LBSF,RJTT,16:27+03:00,01:55+09:00,360|RJTT,WMKK,06:34+09:00,11:12+08:00,320|WMKK,WIII,22:25+08:00,02:25+07:00,340
LBSF,WIII,16:27+03:00,02:25+07:00,2,false|LBSF,RJTT,16:27+03:00,01:55+09:00,360|RJTT,WMKK,14:15+09:00,19:53+08:00,340|WMKK,WIII,22:25+08:00,02:25+07:00,340
LBSF,WIII,16:27+03:00,14:19+07:00,1,false|LBSF,RJTT,16:27+03:00,01:55+09:00,360|RJTT,WSSS,02:16+09:00,07:02+08:00,320|WSSS,WIII,11:22+08:00,14:19+07:00,360
LBSF,WIII,16:27+03:00,19:17+07:00,1,false|LBSF,RJTT,16:27+03:00,01:55+09:00,360|RJTT,WSSS,02:16+09:00,07:02+08:00,320|WSSS,WIII,16:20+08:00,19:17+07:00,320
LBSF,WIII,16:27+03:00,18:31+07:00,1,false|LBSF,RJTT,16:27+03:00,01:55+09:00,360|RJTT,WIII,12:02+09:00,18:31+07:00,300
LBSF,WIII,16:27+03:00,00:48+07:00,2,false|LBSF,RJTT,16:27+03:00,01:55+09:00,360|RJTT,WIII,18:19+09:00,00:48+07:00,320
LBSF,WIII,16:27+03:00,15:50+07:00,1,false|LBSF,RJTT,16:27+03:00,01:55+09:00,360|RJTT,RPLL,03:29+09:00,06:25+08:00,360|RPLL,WIII,10:42+08:00,15:50+07:00,320
LBSF,WIII,16:27+03:00,22:33+07:00,1,false|LBSF,RJTT,16:27+03:00,01:55+09:00,360|RJTT,RPLL,03:29+09:00,06:25+08:00,360|RPLL,WIII,17:25+08:00,22:33+07:00,300
LBSF,WIII,16:27+03:00,23:38+07:00,1,false|LBSF,RJTT,16:27+03:00,01:55+09:00,360|RJTT,RPLL,03:29+09:00,06:25+08:00,360|RPLL,WIII,18:30+08:00,23:38+07:00,340
LBSF,WIII,16:27+03:00,22:33+07:00,1,false|LBSF,RJTT,16:27+03:00,01:55+09:00,360|RJTT,RPLL,11:45+09:00,14:41+08:00,300|RPLL,WIII,17:25+08:00,22:33+07:00,300
LBSF,WIII,16:27+03:00,23:38+07:00,1,false|LBSF,RJTT,16:27+03:00,01:55+09:00,360|RJTT,RPLL,11:45+09:00,14:41+08:00,300|RPLL,WIII,18:30+08:00,23:38+07:00,340
LBSF,WIII,18:53+03:00,05:35+07:00,2,false|LBSF,RJTT,18:53+03:00,03:21+09:00,320|RJTT,UMMS,13:29+09:00,11:24+03:00,300|UMMS,WIII,14:12+03:00,05:35+07:00,320
LBSF,WIII,18:53+03:00,10:50+07:00,2,false|LBSF,RJTT,18:53+03:00,03:21+09:00,320|RJTT,UMMS,13:29+09:00,11:24+03:00,300|UMMS,WIII,19:27+03:00,10:50+07:00,340
LBSF,WIII,18:53+03:00,05:35+07:00,2,false|LBSF,RJTT,18:53+03:00,03:21+09:00,320|RJTT,UMMS,16:10+09:00,14:05+03:00,320|UMMS,WIII,14:12+03:00,05:35+07:00,320
LBSF,WIII,18:53+03:00,10:50+07:00,2,false|LBSF,RJTT,18:53+03:00,03:21+09:00,320|RJTT,UMMS,16:10+09:00,14:05+03:00,320|UMMS,WIII,19:27+03:00,10:50+07:00,340
LBSF,WIII,18:53+03:00,18:43+07:00,1,false|LBSF,RJTT,18:53+03:00,03:21+09:00,320|RJTT,LDZA,05:02+09:00,01:28+02:00,320|LDZA,WIII,04:53+02:00,18:43+07:00,360
LBSF,WIII,18:53+03:00,04:59+07:00,2,false|LBSF,RJTT,18:53+03:00,03:21+09:00,320|RJTT,LDZA,05:02+09:00,01:28+02:00,320|LDZA,WIII,14:09+02:00,04:59+07:00,360
LBSF,WIII,18:53+03:00,07:25+07:00,2,false|LBSF,RJTT,18:53+03:00,03:21+09:00,320|RJTT,LDZA,05:02+09:00,01:28+02:00,320|LDZA,WIII,17:35+02:00,07:25+07:00,300
LBSF,WIII,18:53+03:00,04:59+07:00,2,false|LBSF,RJTT,18:53+03:00,03:21+09:00,320|RJTT,LDZA,11:28+09:00,07:54+02:00,360|LDZA,WIII,14:09+02:00,04:59+07:00,360
LBSF,WIII,18:53+03:00,07:25+07:00,2,false|LBSF,RJTT,18:53+03:00,03:21+09:00,320|RJTT,LDZA,11:28+09:00,07:54+02:00,360|LDZA,WIII,17:35+02:00,07:25+07:00,300
LBSF,WIII,18:53+03:00,04:59+07:00,2,false|LBSF,RJTT,18:53+03:00,03:21+09:00,320|RJTT,LDZA,17:23+09:00,13:49+02:00,320|LDZA,WIII,14:09+02:00,04:59+07:00,360
LBSF,WIII,18:53+03:00,07:25+07:00,2,false|LBSF,RJTT,18:53+03:00,03:21+09:00,320|RJTT,LDZA,17:23+09:00,13:49+02:00,320|LDZA,WIII,17:35+02:00,07:25+07:00,300
LBSF,WIII,18:53+03:00,13:12+07:00,2,false|LBSF,RJTT,18:53+03:00,03:21+09:00,320|RJTT,OMDB,15:50+09:00,17:04+04:00,300|OMDB,WIII,23:22+04:00,13:12+07:00,300
LBSF,WIII,18:53+03:00,05:25+07:00,2,false|LBSF,RJTT,18:53+03:00,03:21+09:00,320|RJTT,ZBAA,18:32+09:00,19:16+08:00,340|ZBAA,WIII,22:27+08:00,05:25+07:00,340
LBSF,WIII,18:53+03:00,20:06+07:00,1,false|LBSF,RJTT,18:53+03:00,03:21+09:00,320|RJTT,WMKK,06:34+09:00,11:12+08:00,320|WMKK,WIII,16:06+08:00,20:06+07:00,300
LBSF,WIII,18:53+03:00,02:25+07:00,2,false|LBSF,RJTT,18:53+03:00,03:21+09:00,320|RJTT,WMKK,06:34+09:00,11:12+08:00,320|WMKK,WIII,22:25+08:00,02:25+07:00,340
LBSF,WIII,18:53+03:00,02:25+07:00,2,false|LBSF,RJTT,18:53+03:00,03:21+09:00,320|RJTT,WMKK,14:15+09:00,19:53+08:00,340|WMKK,WIII,22:25+08:00,02:25+07:00,340
LBSF,WIII,18:53+03:00,18:31+07:00,1,false|LBSF,RJTT,18:53+03:00,03:21+09:00,320|RJTT,WIII,12:02+09:00,18:31+07:00,300
LBSF,WIII,18:53+03:00,00:48+07:00,2,false|LBSF,RJTT,18:53+03:00,03:21+09:00,320|RJTT,WIII,18:19+09:00,00:48+07:00,320
LBSF,WIII,18:53+03:00,15:50+07:00,1,false|LBSF,RJTT,18:53+03:00,03:21+09:00,320|RJTT,RPLL,03:29+09:00,06:25+08:00,360|RPLL,WIII,10:42+08:00,15:50+07:00,320
LBSF,WIII,18:53+03:00,22:33+07:00,1,false|LBSF,RJTT,18:53+03:00,03:21+09:00,320|RJTT,RPLL,03:29+09:00,06:25+08:00,360|RPLL,WIII,17:25+08:00,22:33+07:00,300
LBSF,WIII,18:53+03:00,23:38+07:00,1,false|LBSF,RJTT,18:53+03:00,03:21+09:00,320|RJTT,RPLL,03:29+09:00,06:25+08:00,360|RPLL,WIII,18:30+08:00,23:38+07:00,340
LBSF,WIII,18:53+03:00,22:33+07:00,1,false|LBSF,RJTT,18:53+03:00,03:21+09:00,320|RJTT,RPLL,11:45+09:00,14:41+08:00,300|RPLL,WIII,17:25+08:00,22:33+07:00,300
